formula,elements,num_atoms,a,b,c,alpha,beta,gamma,angle_deviation,angle_std,space_group_number,space_group_symbol,crystal_system,symprec_used,min_bond_length,max_bond_length,bond_length_range,min_coordination,max_coordination,fraction_sp,fraction_other,row_index,split,source_file,material_id,relative_energy,volume_ratio,lattice_asymmetry,bond_complexity,hybridization_diversity
C,C,-0.5,-0.002870470039468799,0.012599163965051416,-0.9983106882649836,0.49996404756254326,-0.8845003315502104,0.0015253348039050228,-0.1911734130273703,0.5421505979216671,2,P-1,triclinic,0.0,0.9230238177160559,-0.00211588276414883,-0.33095720372355963,1.0,0.0,0.0,0.0,849,train,huggingface,C-13900-9247-39,-0.4717973468551146,-0.23683010677494135,-0.4394034902017412,-0.4515929417445552,0.0
C,C,0.5,-0.05276197310642917,1.0376550811322494,-0.3615386209827025,0.002227363214478608,-0.0001427038921253761,-1.0275961903011224,-0.4816210410639982,0.3447890433229752,25,Pmm2,orthorhombic,0.0,0.5648268610057042,1.0474506077203236,0.5223397880181746,0.0,0.0,0.0,0.0,850,train,huggingface,C-172924-5707-47,0.22081521501719673,-0.2206603315741184,0.39098310405100994,0.26111084769608667,0.8364162796660672
C,C,2.5,0.0631674269995048,0.7887461988891968,2.205816207028781,0.4194491546451052,-0.32939209492464905,1.1241150722073514,0.3677545464466036,0.6635999759639787,1,P1,triclinic,0.0,-0.44344709245377845,0.8629744844841062,1.0633955233990653,0.0,0.0,0.0,0.0,851,train,huggingface,C-79934-7210-26,0.580766091814452,-0.06743064458716536,1.7783791121076773,0.5953690471087824,1.0639253280555108
C,C,0.5,-0.004698686076511368,0.03468958642239027,0.006762428877903069,-0.26208044096255295,0.5734180013081942,-0.0003791316735786424,-0.7224801897647274,-0.22753092164758437,12,C2/m,monoclinic,0.0,0.44317556628360144,0.8550375277833012,0.4867440327516409,1.0,0.0,0.0,0.0,852,train,huggingface,C-189722-5605-12,-0.7720644086788655,-0.324225553803717,0.1957438132491636,-0.1207802834041815,0.0
C,C,0.0,0.001520665675671156,-0.5373576939508928,0.6005140482334773,-0.2623832516329665,-0.9680320773139987,-0.7866798405349194,0.39988857640078757,-0.5333980955102333,12,C2/m,monoclinic,0.0,-0.7468988675106978,0.040594608679283106,0.7716039198714759,0.0,0.0,0.0,0.0,853,train,huggingface,C-145307-9829-18,0.34528841786337583,0.3028552591357223,0.3401648112391135,0.41429397946242685,0.9399360344265025
C,C,-0.5,-0.004203188272079015,-0.431127641929079,-0.37161230813875157,-0.7839201119960626,-1.3708153884314422,-0.7542188930121052,1.3015750548981395,-0.7747461446969406,12,C2/m,monoclinic,0.0,0.9053943718156028,0.07135143336525271,-0.27603002595312276,1.0,0.0,0.0,0.0,854,train,huggingface,C-126153-9712-56,-0.4625551501539695,-0.2439405386031705,-0.2194133062649283,-0.42106851499496645,0.0
C,C,0.5,-0.031216361679224612,1.2331515501830395,0.2529303858470915,-0.905156457243437,-0.2573329317816871,-0.3184100979232008,0.05625896222893119,-0.09822518680020931,1,P1,triclinic,0.0,-1.710489109600676,-1.631210832137631,0.4020797061305709,-1.0,-1.0,0.2,0.0,855,train,huggingface,C-72748-2386-16,0.6022186870331023,1.0877677585291032,0.8342787786058349,0.36659318963045284,0.8364162796660672
C,C,0.5,1.4157226579185684,-0.6749683764335314,0.12608691146141,0.3249729006392779,1.1543268315279267,-0.0992103338273533,-0.06228311166673848,0.1956603147141974,1,P1,triclinic,0.0,0.9027608877972577,0.6377164876294075,0.06143527431059813,1.0,0.0,0.0,0.0,856,train,huggingface,C-53840-4050-43,-0.4647969935718332,-0.21983149511940672,-0.7525638073995331,-0.11193772726711698,0.0
C,C,1.0,0.006646505031865928,-0.20681393614971513,1.0099959580884867,-0.508197662112579,0.42289285548687483,-0.00251605565193386,-0.5692187520939775,-0.006334138277218912,44,Imm2,orthorhombic,0.0,0.5448020782784975,0.9372513109940865,0.4699263939061529,0.0,0.0,0.0,0.0,857,train,huggingface,C-145319-6278-22,0.6102445373622629,-0.1852042556554574,0.7172435971498541,-0.04781454719725802,0.7531073239190855
C,C,0.5,3.033762195226137,-0.720749248154942,-0.32035776098829916,-0.20122258542248517,0.22318753677326225,1.2265575992922884,0.13617150810501552,0.8007194161072089,2,P-1,triclinic,0.0,-0.5213394984380467,0.24723005978378312,0.748601893269243,0.0,0.0,0.0,0.0,858,train,huggingface,C-53822-9555-10,0.28106253029737915,-0.11284719057359427,-1.077418731540034,0.5392067327672729,0.8364162796660672
C,C,0.5,0.004886633519573067,0.3915290727383916,0.42655639502948506,-0.015928448910574114,1.0227772518291536,1.232342612485304,0.6118905445014756,0.49333959441707254,11,P2_1/m,monoclinic,0.0,0.507640130663252,-0.11869348880050257,-0.13211223311975406,1.0,0.0,0.0,0.0,859,train,huggingface,C-136217-3562-32,-0.5753623698566094,-0.3823197605926611,0.5863146889211855,-0.09928683780681359,0.0
C,C,-0.5,-0.008543065593657447,-1.4449331088269532,0.3597404885530991,0.3841276571467533,0.0011695416774146613,-1.1501660137176735,0.07476178898055195,1.0020120404407482,12,C2/m,monoclinic,0.0,1.1576662319224922,-0.2815247495043619,-0.6479673220250861,1.0,0.0,0.0,0.0,860,train,huggingface,C-92146-6335-50,-1.5673335507603048,-0.5419639661568184,-0.1512192743350115,-0.8374517440215977,0.0
C,C,1.0,-0.05154885779212942,0.4482420647885197,0.9228461275378542,-0.9479466094488405,0.4295697770262941,-0.5754203957521926,0.508052939611089,0.7501495442635959,8,Cm,monoclinic,0.0,0.6362065965223213,0.1608429558355821,-0.049326725218315576,0.0,0.0,0.0,0.0,861,train,huggingface,C-142748-3187-10,-0.29271875891953864,-0.30989935309796324,0.96886421128043,-0.3743044631111978,0.7531073239190855
C,C,3.5,2.1578758521707937,0.46213967982709686,1.8673942107390478,0.46649384740705246,0.5493928782204591,0.8276402308490641,0.3116054762210166,-0.8236139426405205,1,P1,triclinic,0.0,-0.5833886769525922,4.07975045931999,3.0607179701776124,0.0,1.0,0.0,0.0909090909090909,862,train,huggingface,C-150741-903-54,0.565962867044279,0.17315837686793792,-0.004350659728800775,1.5069449204744065,1.073056050225789
C,C,0.0,-0.012541220291488853,0.49587427642766785,-0.4243592533863965,-1.290271540489365,0.0005348019679627869,4.212574151127774e-06,-0.043921191734742314,1.0823534798291359,65,Cmmm,orthorhombic,0.0,1.070803630161035,-0.22618881201825441,-0.5591280322769169,1.0,0.0,0.0,0.0,863,train,huggingface,C-106848-5207-49,-0.9745937135929039,-0.429968224492863,0.11070976068791903,-0.6151258891159368,0.0
C,C,1.5,-0.03557332513198895,1.1714122959128113,0.788043196633813,0.2889846795355007,-0.7078374147996997,1.0911995496375264,0.5087586224060978,1.0871452911762538,1,P1,triclinic,0.0,-0.5983401258834612,0.3182981575017307,0.8404061077184843,0.0,0.0,0.0,0.0,864,train,huggingface,C-40110-5594-16,0.11087000816179274,-0.14988394047690126,1.1497843112753001,0.6375182912626067,1.0
C,C,-0.5,0.38033728022963825,-0.017298719140844843,-0.4185710288219385,-0.6474362198695789,-0.004514304827217908,-1.1713533468901625,0.40170772938998445,0.3348968762581991,2,P-1,triclinic,0.0,-0.18932677144842458,-1.438341943755992,-0.46485652424408,0.0,-1.0,0.0,0.0,865,train,huggingface,C-193952-2283-20,0.5398711809459555,0.8410880475288134,-0.33047136470159927,-0.5895373981589372,0.0
C,C,0.0,3.0677806824200804,-0.6445929984167266,-0.4821689519012531,-0.019618890659692155,1.2335788110379888,0.6252597434925303,0.1883928007336348,0.1908477417558486,2,P-1,triclinic,0.0,-0.3019116438254269,-1.1342292586913354,-0.21193824956854276,0.0,-1.0,0.0,0.0,866,train,huggingface,C-47658-6013-58,0.1501895133809563,0.8756395294643756,-1.1542453648350568,-0.05510434459216298,0.0
C,C,-0.5,-0.08862576246860362,-1.4876479605941035,1.782011420990994,-0.7016062468794807,-0.25389318276046946,-1.146583410882994,0.6504967156841165,-0.014917122297641016,1,P1,triclinic,0.0,0.022697088785840126,-1.7419147991952533,-0.7816012658063274,0.0,-1.0,0.0,0.0,867,train,huggingface,C-193960-2739-31,-1.233364194376346,0.8105741093728193,0.7924948290201819,-1.0122380254431744,0.0
C,C,2.0,-0.007210347361046472,1.4950365660576508,0.832587134284737,0.6258502413877028,0.4448507979038285,-0.9362101385170972,0.5123923335968957,1.151448497016319,1,P1,triclinic,0.0,0.5334427221190154,0.550458986110851,0.24794637977989872,1.0,0.0,0.0,0.0,868,train,huggingface,C-113072-9570-29,-0.10944827156243007,-0.28137913126650604,1.2744813411465266,-0.013279296090795926,0.0
C,C,0.0,0.0032976233191522025,0.3983564122540272,-0.7920488345821803,-0.22251115453910533,0.000204377183042796,0.5901682348931347,-0.665629648632762,-0.1229162087729345,1,P1,triclinic,0.0,0.8152749481917695,0.30118990700004894,-0.08163692075350686,1.0,0.0,0.0,0.0,869,train,huggingface,C-73643-4390-26,-0.7641377999993434,-0.3540754763686226,-0.16673786302596788,-0.18292882457650705,0.0
C,C,0.0,-0.05069455123276413,-0.7065751886942602,1.28374218822871,0.7742392852452881,0.001486461362133113,-0.8249426515473539,0.19234163777374838,1.0956049356733097,1,P1,triclinic,0.0,0.04019572098243434,0.17716564153764292,0.34482718262841544,0.0,0.0,0.0,0.0,870,train,huggingface,C-13675-5908-29,0.05618985860613382,0.7087326535000555,0.7456588224926886,0.56141652005715,1.1585866870066153
C,C,-0.5,0.18857962991439864,1.071515334288324,-1.019810548352662,0.6280472222606693,0.08106886565711532,1.079687350405746,0.3485119588919671,0.1053268637872786,65,Cmmm,orthorhombic,0.0,-0.08262908833856078,-1.3551870756040922,-0.48438757738099353,0.0,-1.0,0.0,0.0,871,train,huggingface,C-170366-7168-46,0.6667376343421315,0.7122595193206277,-0.17242898311174817,-0.5965584377114469,0.0
C,C,0.0,-0.05182223589112674,-0.7078568855603862,0.9699188508534653,0.12725407435639147,-0.423405148954503,0.8175327336159588,-0.19023339606494752,0.33729780156955314,8,Cm,monoclinic,0.0,0.02739529568375205,0.24804753025680232,0.39510647961889106,0.0,0.0,0.0,0.0,872,train,huggingface,C-34645-8087-53,0.05631709149020418,0.7378412418528969,0.5486492194365276,0.6059802682669242,1.1585866870066153
C,C,0.5,-0.005023322569070209,0.03406968074857759,0.005871135569857736,-0.26224855658559193,-0.5730997311134552,0.00026922178436983004,-0.7228684493166209,-0.6690505861912285,1,P1,triclinic,0.0,0.4385481060433064,0.8446693915146073,0.4835824394794679,1.0,0.0,0.0,0.0,873,train,huggingface,C-96667-7746-35,-0.7577787004517647,-0.32670604508196854,0.19519428878509973,-0.12654142646102157,0.0
C,C,0.0,0.00818425683872451,-1.436128772838078,1.5508814476261543,-0.5652378076507462,-0.7556769814120312,-1.1500488275640215,0.9260867151289128,-0.532417736339754,227,Fd-3m,cubic,0.0,1.1882840918484505,-0.4823641726567858,-0.7867849879550629,1.0,0.0,0.0,0.0,874,train,huggingface,C-13677-4233-36,-1.652783155723342,-0.5481584240470663,0.5796735063091609,-1.0476638303318222,0.0
C,C,-0.5,-0.09457173612178958,0.02560880601140885,-0.3807843381110798,0.15690217594954095,1.3405369537805958,-0.002646645450611202,-0.19107998567957876,0.40731237330374503,63,Cmcm,orthorhombic,0.0,-0.16070810131374363,-0.7646636521084021,-0.083931412543275,0.0,0.0,0.0,0.0,875,train,huggingface,C-193956-5355-51,-0.37541843714765594,0.8500643179415319,0.014729444342291067,0.3682911195417274,1.0639253280555108
C,C,1.5,1.320843371435406,-0.4472870749667004,1.4232555006270144,-0.779695278617887,-0.6023612317191593,-0.7909437314981824,0.679881531059807,-0.8196849498114246,2,P-1,triclinic,0.0,-0.6785588806579865,0.7305248395988229,1.1365403198704744,0.0,0.0,0.0,0.0,876,train,huggingface,C-172933-8739-3,0.7051057405237565,-0.027317905671816738,-0.03267901214477064,0.6226914591449025,0.685504204261446
C,C,0.0,0.0070736583115485726,-0.11848575473515728,0.7188125071251645,1.685780760348478,-0.0003376275050276064,0.00046721276946195097,0.4007328686216221,1.8312429842985474,6,Pm,monoclinic,0.0,0.6948772384251823,0.7840834508882437,0.28231056281166783,1.0,0.0,0.0,0.0,877,train,huggingface,C-145309-7611-28,-0.7547352898640554,-0.34431225483394834,0.5700567194743382,0.21936871595671284,0.0
C,C,-0.5,-0.01274625386573646,-0.40173238504519415,-0.7074640632610969,0.8799286487588641,0.0004879842872655248,-0.0001543333984373039,-0.5132844881885227,0.2913489855636479,63,Cmcm,orthorhombic,0.0,0.9763987562269818,-0.31582105319485215,-0.5513669497170601,1.0,0.0,0.0,0.0,878,train,huggingface,C-172947-5402-20,-0.3594965140310804,-0.2109677902259273,-0.41190928755882117,-0.7026887381702981,0.0
C,C,0.0,2.2335674133306,-0.6922503413669754,-0.7956761910684118,0.34816678015033836,0.8369083584415654,0.6533786759496484,0.2477115086027839,-0.8914391228803322,2,P-1,triclinic,0.0,0.59552712603783,0.14633574897350618,-0.03168556859119563,1.0,0.0,0.0,0.0,879,train,huggingface,C-57169-8585-33,-0.03459080420092672,-0.3872018531065481,-1.2397582623170023,-0.030721797675495387,0.0
C,C,2.5,0.0014010627573591656,1.4844143985658398,2.5733451481516028,1.4122083674994008,-0.0005339016279503745,0.46032406184058866,0.5503847177364547,1.0171933526687802,1,P1,triclinic,0.0,-0.49792247908997816,0.19196663714790288,0.7007333248834705,0.0,0.0,0.0,0.0,880,train,huggingface,C-57186-353-26,0.14445625825339736,0.08569011573221223,2.34361365692684,0.4133864870914109,1.0639253280555108
C,C,0.0,-0.04616672646812552,-0.45151751233528475,0.42308449667837794,-0.47230801482793305,-0.49627101674947627,-0.7510629090505241,0.2011192136786835,-0.8997238028259447,8,Cm,monoclinic,0.0,-0.029257994511464925,-0.012184399052028257,0.2773755095778912,0.0,0.0,0.0,0.0,881,train,huggingface,C-90849-4956-18,-0.302498726610912,0.3321464854113745,0.29984278510573964,0.272933950826932,0.9399360344265025
C,C,1.0,-0.017855007090743804,1.0861082489340133,-0.06999761630859493,-0.6336389234253593,0.017295981827536996,-0.41448359585329414,-0.3600241992146741,-0.30882772467826586,1,P1,triclinic,0.0,0.2553933424364364,0.5628803942886177,0.43467555639707367,0.0,0.0,0.0,0.0,882,train,huggingface,C-170922-1203-56,0.7206233054172042,-0.296529061779046,0.5637901692504916,0.21783069214799083,0.7531073239190855
C,C,0.5,-0.07605036991474068,1.1403164869777926,-0.17548114292820935,0.5652118138696733,-0.2671520399678936,0.7637109714578952,0.11979989700017742,0.18812929757819052,1,P1,triclinic,0.0,-0.34382546263061753,-0.209074025457489,0.36357299833204954,0.0,0.0,0.0,0.0,883,train,huggingface,C-136241-2721-46,0.4100156029927723,0.24164206687387968,0.5678548975415533,0.5020679830192127,1.1249304324714828
C,C,-0.5,0.10017598715123005,-1.4424367319243037,0.3311465555659192,-0.3884878607354489,-1.0428453805579687,-0.004350823175284444,-0.17564647704233483,-0.09902361118209924,8,Cm,monoclinic,0.0,-0.6121035998688615,-0.06955385123700149,0.6193487236980596,0.0,0.0,0.0,0.0,884,train,huggingface,C-189740-9333-8,-0.3724768128671159,-0.1870736456560183,-0.20049647583277458,0.6171728488866828,1.0639253280555108
C,C,0.5,-0.06398756129649523,0.5445871344441375,0.18892308967861626,0.7913830278163836,1.0886308214297136,-0.5593800622695041,0.8709546245579904,1.0905456686057429,12,C2/m,monoclinic,0.0,0.6406160241502858,-0.1322458992418631,-0.2259273307590553,0.0,0.0,0.0,0.0,885,train,huggingface,C-41292-3626-4,0.2080970159224737,-0.17923226109893073,0.5549984365533799,-0.1444804727569998,0.8364162796660672
C,C,0.0,-0.08223554940454834,1.5475107436354951,-0.2630455285058401,-1.1718475873213814,-0.5476651257347347,-0.7976068749210139,1.0848163329383096,-0.11289047084700057,12,C2/m,monoclinic,0.0,-0.007960308496364503,-1.7536630349975102,-0.7687895472633827,0.0,-1.0,0.0,0.0,886,train,huggingface,C-170922-1203-4,-1.1831729421460648,0.8466646790891119,0.677317710229918,-0.9883968316909659,0.0
C,C,1.0,0.002870470039469558,-0.03618908798471914,0.6949134098187357,0.001726054579512996,-0.9413950678473733,0.00046568092431569056,-0.7088237152303795,-0.03737608823207754,4,P2_1,monoclinic,0.0,0.8896064612776415,-0.04691387522712931,-0.3359584504383875,1.0,0.0,0.0,0.0,887,train,huggingface,C-56483-6668-31,-1.0690217190774685,-0.4227607332016686,0.5903592153137867,-0.4864298724797481,0.0
C,C,0.0,0.0012472875766745973,-0.31587544922218563,0.6844510773248762,1.1339280620420913,-0.46133422286926706,-0.7257821026872389,0.8925091560715331,1.7565408488740797,12,C2/m,monoclinic,0.0,0.4208811983737554,0.6846545212843457,0.4001151225380177,1.0,0.0,0.0,0.0,888,train,huggingface,C-56491-7685-55,-0.02072241983378523,-0.2727418158378086,0.4776978393123749,0.1070237913753443,0.0
C,C,0.0,-0.04561997027013164,-0.45028607809136034,0.6629615811128731,0.7519379714115667,-0.9390937987731075,0.7505298269397946,0.8899437329968933,1.311775505317274,5,C2,monoclinic,0.0,-0.015457144252637478,0.09996718619364983,0.33496126683132055,0.0,0.0,0.0,0.0,889,train,huggingface,C-73663-9884-53,-0.34465734275823057,0.30554259517024496,0.45064482162984076,0.2616758458446236,0.9399360344265025
C,C,1.0,0.0026312642028470945,0.3188912065542461,0.8046461254650789,0.7121023331275208,0.902661990300637,0.0039039073540055457,0.0670609249690326,-0.06645069865577126,1,P1,triclinic,0.0,-0.8620213462788373,1.5690395756765008,1.7519979842166844,0.0,0.0,0.0,0.0,890,train,huggingface,C-13671-2117-15,0.5545971149520958,-0.18298082904562804,0.7952079461844503,0.9804230054243994,0.7531073239190855
C,C,0.5,0.007876706477352339,1.1378284871788436,-0.6794142337468518,0.25231184300296333,-0.756743884327917,-0.49495563393496494,-0.08698009499723344,0.06760438961582148,227,Fd-3m,cubic,0.0,1.1899012650747103,-0.4953218773694274,-0.7955101062336664,1.0,0.0,0.0,0.0,891,train,huggingface,C-53799-3713-32,-1.6799589461895348,-0.5494350190790445,0.1839697153713046,-1.0485159729895586,0.0
C,C,-0.5,2.057682778888377,-1.4420765164651963,-0.7230098767735181,0.0011106433730879944,-0.6719669683255889,-0.7517782807336002,-0.18569566041456434,-0.24249173130979262,2,P-1,triclinic,0.0,0.9235847430168395,0.02768983364511313,-0.3136488887142925,1.0,0.0,0.0,0.0,892,train,huggingface,C-136219-6599-35,-0.4713087725800936,-0.24053735032686754,-1.0110033262531744,-0.43366107792771036,0.0
C,C,0.5,2.209817690980232,-0.24823033684333945,-0.44315414192291364,0.8210041228837428,1.0390184853309858,-0.0009102989778762865,0.30397468272034456,0.14367493016293187,5,C2,monoclinic,0.0,0.3012784073041078,0.6283445372849716,0.4438859000388962,1.0,0.0,0.0,0.0,893,train,huggingface,C-170370-9311-52,0.6993686280181548,-0.27902606123635093,-1.152503865745194,0.2728366631080789,0.0
C,C,0.0,2.729731576879048,-0.691228334715555,-0.9454549223227519,-0.573396816673289,-0.8342208435015493,0.3941043109952015,0.24592030723813096,0.42605979115498593,2,P-1,triclinic,0.0,0.6072826593942453,0.15324372976836784,-0.03517351597237718,1.0,0.0,0.0,0.0,894,train,huggingface,C-9590-2380-59,-0.05079391199123706,-0.3821878203094609,-1.1937789565546604,-0.030325650321708513,0.0
C,C,0.5,5.489996070189827,0.371985289805903,0.4553731513436766,-1.7164618615530707,-2.1014516632206166,-1.1155409519651651,3.3420195240182933,-0.09700797813304181,2,P-1,triclinic,0.0,-0.5193767651774565,-0.9661684875446123,0.027978950930073885,0.0,-1.0,0.0,0.0,895,train,huggingface,C-41292-3626-41,0.15525465449700945,0.9207190898212847,-1.128866830317913,-0.05209418862224374,0.0
C,C,1.5,2.5062449809489644,0.3332830707111323,-0.36264755567992224,0.4051937600071834,0.7715661819686206,-0.7064011979029036,0.3102358466183328,0.7612966307401966,2,P-1,triclinic,0.0,0.549508258818029,1.8600293375671215,1.013954511033879,1.0,0.0,0.0,0.0,896,train,huggingface,C-40100-7984-5,0.7075958698267312,-0.31228064104736997,-1.0610883400319622,0.6338725140674036,0.0
C,C,0.5,0.07164214806841329,0.5555695173950562,0.18281358496823458,0.8005831384081068,0.5765223736744185,0.5586030338193111,0.44462534293388667,-0.7359304915890383,1,P1,triclinic,0.0,-0.22745178115611292,0.9026089380629622,0.9475574728149564,0.0,0.0,0.0,0.0,897,train,huggingface,C-72718-9015-45,0.5713316320884446,-0.06528207239255772,0.44402365860900095,0.7857614946679656,1.1249304324714828
C,C,0.0,0.0024091444974128173,-0.31867340185804105,-0.20282622889655794,-0.2931372704571903,0.0006878597702417808,0.7260448141297398,-0.4492568888310284,0.1947342994615114,2,P-1,triclinic,0.0,0.4127876858557543,0.6999972461269816,0.41443197017832345,1.0,0.0,0.0,0.0,898,train,huggingface,C-102883-8617-40,-0.017751531989975543,-0.2725202096991468,-0.0756301144018369,0.10975818210822556,0.0
C,C,-0.5,0.011345191108378054,-0.5170934801001892,-0.6524681569919888,0.19203766600151803,0.745563011871434,-0.7718496647173936,0.11178582163417554,0.71994057162806,69,Fmmm,orthorhombic,0.0,1.1199029703787968,-0.008697056156779504,-0.46186241219282653,1.0,0.0,0.0,0.0,899,train,huggingface,C-189703-1540-18,0.1223361145027731,-0.23895921565654624,-0.43664689623185154,-0.5709322857088484,0.0
C,C,3.5,0.0005125839356197807,2.603000678545399,1.4438588854688097,0.9922471016090147,0.77341773120619,0.0004365758665465381,0.2714152520145282,0.2599775195247387,1,P1,triclinic,0.0,0.6599405209327915,2.5626673193372036,1.3592715787852852,1.0,0.0,0.0,0.0,900,train,huggingface,C-130226-8288-23,-0.7541592718979333,-0.3528887622635858,2.0727414783509013,0.3830695817170284,0.0
C,C,2.5,1.3246194064278032,1.7708359511782399,0.4325311693560925,0.27280236928250695,0.20169957184330667,-0.15970979193713242,-0.8712391184899985,-0.6853153546722563,1,P1,triclinic,0.0,-0.402738741493705,0.5138588484060314,0.8301638861633736,0.0,0.0,0.0,0.0,901,train,huggingface,C-130250-9835-41,0.6555592358846138,0.8818834134377429,0.14600016272071734,0.8120760858016469,0.8853971673519349
C,C,0.5,-0.0598868898115385,-0.00345974382816882,1.2186622309278778,-0.9410133591155632,0.8045699458400469,-0.00029066761641040133,0.2441149386117235,1.1921528162881645,1,P1,triclinic,0.0,-0.6880947578790132,0.364394828056843,0.9256335501568773,0.0,0.0,0.0,0.0,902,train,huggingface,C-193918-9298-6,-0.027736768734282703,0.5051660582925841,0.9870949313971413,0.7674762082932439,1.1249304324714828
C,C,1.0,1.917046833085585,0.5441347708443285,-0.11531366269730223,-1.1665262889961574,-0.47584545303533865,-0.8537114693075673,1.073788842707018,-0.04382722694615638,1,P1,triclinic,0.0,0.7246762165228438,0.7866572745276997,0.2646135957701429,1.0,0.0,0.0,0.0,903,train,huggingface,C-47666-6962-37,-0.11582263905591735,-0.12220347821476552,-0.714978437596293,0.03716389730347199,0.0
C,C,0.0,-0.021050113622772204,-0.26438139277726064,0.17826384354693278,0.0856721265984908,-0.5320266698718772,0.001202115478146383,-0.9612054425259072,-0.5320309013859483,1,P1,triclinic,0.0,0.037021246954066334,0.008886045312538506,0.2471113299057051,0.0,0.0,0.0,0.0,904,train,huggingface,C-102883-8617-35,0.4574187586227096,0.6703414424628881,0.19964255452128002,0.138959816231036,0.9399360344265025
C,C,-0.5,0.5865839697917204,-0.044457289336784646,-0.40908290064152386,0.8417795680103646,-0.3430516034380381,1.1792006066106775,0.9134740231768734,0.924215460762849,2,P-1,triclinic,0.0,-0.12490091765834851,-1.269041060335906,-0.40604749314735544,0.0,-1.0,0.0,0.0,905,train,huggingface,C-92158-6662-23,0.4837038001494341,0.9162612673584097,-0.4479768480029389,-0.4106303747002902,0.0
C,C,-0.5,-0.09048815076802105,-0.15288214252804164,0.06578988278456632,-0.16308835826316978,-0.5428366022428375,-1.4355089364016183,0.5743312190928733,0.5275705470869868,2,P-1,triclinic,0.0,0.00613971722251455,-1.7604723227205814,-0.7819220981991475,0.0,-1.0,0.0,0.0,906,train,huggingface,C-92144-1112-20,-1.2745401485488033,0.8647052919114246,0.22532160142737673,-1.011278880273855,0.0
C,C,1.0,1.7001213115314306,-1.2772570011644166,1.0949123734311683,0.15274418372269416,0.9001815535637034,0.10532660853314345,-0.46808977449165245,-0.32531027856969136,2,P-1,triclinic,0.0,-0.054082942493323814,3.0250748712489877,2.094012539238633,1.0,1.0,0.0,0.1666666666666666,907,train,huggingface,C-142753-3906-21,0.5562299369646697,-0.4187175933619426,-0.22667990937268362,1.081922008243148,0.25395680072307875
C,C,-0.5,-0.09146206024569832,-0.03376810501537184,0.035428908994807606,-1.3369195749037808,0.19354024047181398,-0.2043301432658169,0.37745376016357396,1.1944523538951977,12,C2/m,monoclinic,0.0,0.020831434167639086,-1.7680854137822783,-0.7959128701834103,0.0,-1.0,0.0,0.0,908,train,huggingface,C-40106-2927-34,-1.1919583727932792,0.853195333171432,0.2536014589505065,-1.038221510436781,0.0
C,C,1.0,0.049020110376407654,1.8032385882904842,-0.2951372695333149,1.044317708820364,0.2946196130968861,-0.37668876353289416,0.2998236750259893,0.9027457606928955,1,P1,triclinic,0.0,-0.5732723275906842,0.33158151936228697,0.8321102414011493,0.0,0.0,0.0,0.0,909,train,huggingface,C-142740-3180-21,0.5323864944839235,-0.3627873921562343,0.6427066960335032,0.21693904902920516,0.7531073239190855
C,C,1.0,-0.0628427905069452,1.694151943906913,0.17994797334411194,0.8499392521960519,0.7104132875780539,0.14556932939649156,0.20152355498716432,-0.19213827311257872,1,P1,triclinic,0.0,-0.6502037406497307,-0.20426724508889724,0.5640624033397185,0.0,0.0,0.0,0.0,910,train,huggingface,C-107742-8736-48,-0.20864326910466402,0.24248291766126345,0.9971003635329478,0.662130518443806,1.1585866870066153
C,C,2.0,0.1363473268747759,1.4698885007497509,0.7269170579029736,-0.6876769560404654,-0.9631747429416728,-0.3890756463429107,0.4806032956114036,-0.6913304446850191,1,P1,triclinic,0.0,0.40441100052689893,0.5338117297998551,0.32131344485676816,1.0,0.0,0.0,0.0,911,train,huggingface,C-177280-5724-1,0.6839187389017091,-0.23707163650796476,1.0617130223585085,0.05693058647768001,0.0
C,C,0.0,-0.014369436328531422,0.5041173464686323,-0.4203069779974918,-0.9452091604785152,0.6715951279000513,-0.5717064371962635,0.7070930119024139,1.073612789887546,194,P6_3/mmc,hexagonal,0.0,1.1658607321964014,-0.3073203216164602,-0.6685462296389745,1.0,0.0,0.0,0.0,912,train,huggingface,C-13691-2934-38,-1.555036492511765,-0.5329374356495907,0.11775838603408043,-0.8200354233299034,0.0
C,C,0.0,1.6509132537119628,-0.8637128999019872,0.042227611437573,0.025945506907425232,0.03095549034092671,-0.8089972924637048,-0.6472815130635543,0.021526869787181484,6,Pm,monoclinic,0.0,-0.3948437484301835,-1.1812535306540177,-0.17986732116599186,0.0,-1.0,0.0,0.0,913,train,huggingface,C-80164-8806-49,0.7340612185263959,0.8812892033700802,-0.8025915655689855,-0.0884167702107294,0.0
C,C,0.5,-0.07681924581816883,0.5723404790027904,0.47561380053684893,-0.1695739754314884,-0.48238687340274083,-1.1472451679859672,0.24205417637475002,0.07115958301418573,1,P1,triclinic,0.0,-0.08980983939342176,0.23865823559294616,0.46514724632682647,0.0,0.0,0.0,0.0,914,train,huggingface,C-157709-5276-16,-0.20492637245054887,0.38060626933175645,0.7583038980393347,0.5518434126783368,1.1249304324714828
C,C,0.5,2.017427853811062,-0.4801923383009546,-0.1425810195980889,7.46055274928438e-05,0.0015139217325417578,0.6073938335573655,-0.8997589651006724,-0.36325749463174434,2,P-1,triclinic,0.0,-0.6312763249243439,-0.11090562426041352,0.6072015656076578,0.0,0.0,0.0,0.0,915,train,huggingface,C-193934-9379-30,0.6547811361133803,0.5417419889600451,-1.0147181307597868,0.7622410487611806,1.1249304324714828
