row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2
2273,C-134201-7830-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.18633625,-154.18633625,0.3706487499999866,-1,0.0,True,-1.5055539473089077,2.169857734515259
2277,C-170362-9529-14,train,huggingface,C,C,8,Cm,monoclinic,-154.0955607142857,-154.0955607142857,0.4614242857142869,-1,0.0,True,3.785894478189501,2.976799318353698
2300,C-102779-953-51,train,huggingface,C,C,1,P1,triclinic,-154.069023,-154.069023,0.4879620000000102,-1,0.0,True,5.557026166701112,1.300638496047287
2352,C-57189-1444-34,train,huggingface,C,C,1,P1,triclinic,-154.07239375,-154.07239375,0.484591249999994,-1,0.0,True,5.566653679662313,0.045900247548824824
2381,C-47662-4096-47,train,huggingface,C,C,12,C2/m,monoclinic,-154.11635875,-154.11635875,0.4406262500000082,-1,0.0,True,1.919227258154942,-2.9047987174392134
2392,C-176633-3584-14,train,huggingface,C,C,1,P1,triclinic,-154.1520164285714,-154.1520164285714,0.4049685714286113,-1,0.0,True,1.3010906521391807,-0.2329406664020456
2401,C-28236-2280-28,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.25523033333334,-154.25523033333334,0.3017546666666533,-1,0.0,True,0.41238301018767365,-1.3570217168687355
2404,C-177264-2024-41,train,huggingface,C,C,1,P1,triclinic,-154.0853875,-154.0853875,0.4715975000000014,-1,0.0,True,2.144424247642851,-1.1284367500567967
2407,C-176683-1873-17,train,huggingface,C,C,2,P-1,triclinic,-154.14500700000002,-154.14500700000002,0.4119779999999764,-1,0.0,True,0.7487547778834144,-1.3205063480398
2420,C-13923-8552-41,train,huggingface,C,C,178,P6_122,hexagonal,-154.40884166666666,-154.40884166666666,0.148143333333337,-1,0.0,True,-3.0543698257096152,2.013789563138745
2468,C-150729-2084-17,train,huggingface,C,C,6,Pm,monoclinic,-154.12255888888888,-154.12255888888888,0.4344261111111223,-1,0.0,True,6.605365667224989,-0.20231493626818603
2478,C-130242-4586-60,train,huggingface,C,C,1,P1,triclinic,-154.101628,-154.101628,0.4553569999999922,-1,0.0,True,3.750274969710177,2.2094168201922906
2485,C-56514-5809-14,train,huggingface,C,C,15,C2/c,monoclinic,-154.07739916666665,-154.07739916666665,0.4795858333333456,-1,0.0,True,0.3093501243169381,-3.514223114719184
2486,C-56505-7826-29,train,huggingface,C,C,2,P-1,triclinic,-154.15935083333332,-154.15935083333332,0.3976341666666769,-1,0.0,True,1.2487825908623904,-1.7753047827858446
2509,C-184078-4879-22,train,huggingface,C,C,8,Cm,monoclinic,-154.27141214285714,-154.27141214285714,0.2855728571428528,-1,0.0,True,4.306572829380965,-1.1526566988328213
2514,C-157693-2980-48,train,huggingface,C,C,2,P-1,triclinic,-154.144869,-154.144869,0.4121159999999975,-1,0.0,True,-3.3649679598697517,-3.2929413274499084
2546,C-80155-5756-27,train,huggingface,C,C,44,Imm2,orthorhombic,-154.07071916666666,-154.07071916666666,0.4862658333333343,-1,0.0,True,3.1699652555002995,0.29508698724063537
2548,C-107752-5318-37,train,huggingface,C,C,2,P-1,triclinic,-154.13289749999998,-154.13289749999998,0.424087500000013,-1,0.0,True,-1.4380425011441005,2.0143228277637806
2588,C-172945-2721-39,train,huggingface,C,C,2,P-1,triclinic,-154.140445,-154.140445,0.4165399999999977,-1,0.0,True,0.004937380664793985,-1.5578629133024005
2597,C-13919-5282-14,train,huggingface,C,C,179,P6_522,hexagonal,-154.40846316666668,-154.40846316666668,0.1485218333333193,-1,0.0,True,-2.8609590054886325,2.137338005283247
2603,C-172931-4656-1,train,huggingface,C,C,1,P1,triclinic,-154.15970444444443,-154.15970444444443,0.397280555555568,-1,0.0,True,1.9292409168979325,2.2652157619149365
2632,C-90819-6500-14,train,huggingface,C,C,5,C2,monoclinic,-154.10845083333334,-154.10845083333334,0.4485341666666613,-1,0.0,True,0.061408555080534694,2.474865012258008
2647,C-176646-2657-34,train,huggingface,C,C,8,Cm,monoclinic,-154.09019571428573,-154.09019571428573,0.4667892857142703,-1,0.0,True,5.33319610853273,-0.3160629956314054
2656,C-90837-7402-2,train,huggingface,C,C,2,P-1,triclinic,-154.10344833333332,-154.10344833333332,0.4535366666666789,-1,0.0,True,1.8297047138968434,0.6465955615686202
2659,C-91032-4468-24,train,huggingface,C,C,1,P1,triclinic,-154.1916325,-154.1916325,0.3653525000000002,-1,0.0,True,7.942490970129474,-0.873472773076814
2666,C-13688-7681-48,train,huggingface,C,C,1,P1,triclinic,-154.1934275,-154.1934275,0.3635574999999846,-1,0.0,True,2.851725505856792,0.6354221028250934
2673,C-189742-1338-19,train,huggingface,C,C,25,Pmm2,orthorhombic,-154.11263571428572,-154.11263571428572,0.4443492857142814,-1,0.0,True,3.997059318079816,-0.976658315843622
2684,C-150711-178-18,train,huggingface,C,C,8,Cm,monoclinic,-154.11174181818183,-154.11174181818183,0.4452431818181708,-1,0.0,True,6.884133392264415,-0.9962502307000171
2707,C-53808-9103-27,train,huggingface,C,C,8,Cm,monoclinic,-154.11991214285715,-154.11991214285715,0.4370728571428515,-1,0.0,True,4.6739803300036336,-0.7138366545139759
2708,C-150703-3455-27,train,huggingface,C,C,2,P-1,triclinic,-154.27312899999998,-154.27312899999998,0.2838560000000143,-1,0.0,True,1.8368777406855354,1.6608003369742423
2716,C-148256-2422-12,train,huggingface,C,C,12,C2/m,monoclinic,-154.16546125,-154.16546125,0.3915237500000046,-1,0.0,True,2.2121635785905935,0.4255303552890256
2753,C-28262-8273-35,train,huggingface,C,C,2,P-1,triclinic,-154.189678,-154.189678,0.3673070000000109,-1,0.0,True,-2.9274347933131963,-3.3382448712245716
2781,C-9586-1605-12,train,huggingface,C,C,12,C2/m,monoclinic,-154.226845,-154.226845,0.3301400000000001,-1,0.0,True,0.47039784689524017,0.821282889518178
2793,C-107762-1536-31,train,huggingface,C,C,8,Cm,monoclinic,-154.173239375,-154.173239375,0.3837456249999889,-1,0.0,True,2.6716170718661556,1.9570079618762566
2798,C-13909-5753-23,train,huggingface,C,C,12,C2/m,monoclinic,-154.31147483333334,-154.31147483333334,0.2455101666666621,-1,0.0,True,-3.2291082689622996,2.0554179833341215
2807,C-150713-29-34,train,huggingface,C,C,1,P1,triclinic,-154.17328708333335,-154.17328708333335,0.3836979166666481,-1,0.0,True,3.682378811075341,1.929349869358409
2825,C-157689-1881-30,train,huggingface,C,C,12,C2/m,monoclinic,-154.25402300000002,-154.25402300000002,0.3029619999999795,-1,0.0,True,0.6638097925181731,-0.958538277328178
2829,C-127283-6070-34,train,huggingface,C,C,1,P1,triclinic,-154.0945281818182,-154.0945281818182,0.4624568181818063,-1,0.0,True,7.273216438254417,-0.42060000515014445
2845,C-22169-846-37,train,huggingface,C,C,1,P1,triclinic,-154.08379666666667,-154.08379666666667,0.4731883333333258,-1,0.0,True,2.714328092533565,-1.5570592740187097
2884,C-176637-1600-42,train,huggingface,C,C,1,P1,triclinic,-154.067217,-154.067217,0.489767999999998,-1,0.0,True,3.376556517183466,0.08811449664511099
2897,C-193924-4401-6,train,huggingface,C,C,12,C2/m,monoclinic,-154.26808285714287,-154.26808285714287,0.2889021428571254,-1,0.0,True,0.8325331706399313,-0.4914126840759453
2903,C-134169-158-49,train,huggingface,C,C,12,C2/m,monoclinic,-154.1690825,-154.1690825,0.3879024999999956,-1,0.0,True,2.636776515750141,-1.6747431309296108
2919,C-96694-8817-23,train,huggingface,C,C,12,C2/m,monoclinic,-154.15470633333334,-154.15470633333334,0.4022786666666604,-1,0.0,True,-0.048723289869653304,-0.2884149477461109
2931,C-149310-4812-64,train,huggingface,C,C,1,P1,triclinic,-154.098026,-154.098026,0.458958999999993,-1,0.0,True,6.717363908080117,-0.6765759122514954
2944,C-56485-2380-46,train,huggingface,C,C,12,C2/m,monoclinic,-154.06803083333332,-154.06803083333332,0.488954166666673,-1,0.0,True,4.664982180640528,-2.4457546557591003
2948,C-41266-1576-10,train,huggingface,C,C,2,P-1,triclinic,-154.16134,-154.16134,0.3956450000000018,-1,0.0,True,1.0094681581731049,0.08897517595901742
2961,C-113030-1519-20,train,huggingface,C,C,2,P-1,triclinic,-154.08492875,-154.08492875,0.4720562500000085,-1,0.0,True,-0.32737911943324244,-0.9402249950239153
2997,C-27811-15-35,train,huggingface,C,C,1,P1,triclinic,-154.0695381818182,-154.0695381818182,0.4874468181818088,-1,0.0,True,3.4451070540911397,-0.2773121937701486
3003,C-130561-7361-21,train,huggingface,C,C,74,Imma,orthorhombic,-154.174301,-154.174301,0.3826839999999833,-1,0.0,True,2.5317201816235206,-2.5198921306622584
3025,C-47646-615-43,train,huggingface,C,C,8,Cm,monoclinic,-154.147605,-154.147605,0.4093799999999987,-1,0.0,True,0.7378467484719272,-0.028197039939821582
3043,C-57152-1382-8,train,huggingface,C,C,12,C2/m,monoclinic,-154.09896375,-154.09896375,0.4580212500000016,-1,0.0,True,0.0038402143817046243,-0.655515405526056
3052,C-72701-1899-48,train,huggingface,C,C,6,Pm,monoclinic,-154.08078,-154.08078,0.4762049999999931,-1,0.0,True,1.1551200984428824,-1.296600482064658
3061,C-145313-1627-23,train,huggingface,C,C,6,Pm,monoclinic,-154.102486875,-154.102486875,0.4544981249999864,-1,0.0,True,5.966116095627353,-1.2039792029389247
3066,C-79901-998-58,train,huggingface,C,C,1,P1,triclinic,-154.09046833333335,-154.09046833333335,0.4665166666666493,-1,0.0,True,5.656559369308685,0.5275983715232084
3067,C-96692-7228-39,train,huggingface,C,C,1,P1,triclinic,-154.0699157142857,-154.0699157142857,0.4870692857142842,-1,0.0,True,4.476972224748838,-0.9960868990248192
3082,C-193920-1389-28,train,huggingface,C,C,42,Fmm2,orthorhombic,-154.128534,-154.128534,0.4284509999999955,-1,0.0,True,0.6125207629841296,-0.23940615866181414
3099,C-41288-1079-15,train,huggingface,C,C,12,C2/m,monoclinic,-154.36953,-154.36953,0.1874549999999999,-1,0.0,True,0.7175904487053499,1.9631651043712564
3115,C-157672-8945-29,train,huggingface,C,C,2,P-1,triclinic,-154.111267,-154.111267,0.4457179999999994,-1,0.0,True,2.2374972058905453,-1.164591776301644
3126,C-189730-9377-9,train,huggingface,C,C,12,C2/m,monoclinic,-154.369083,-154.369083,0.1879020000000082,-1,0.0,True,0.7210067185825353,1.9626543782313213
3147,C-76038-158-56,train,huggingface,C,C,8,Cm,monoclinic,-154.14411625,-154.14411625,0.4128687500000012,-1,0.0,True,3.3462184397154697,-0.26841724451152055
3154,C-134195-9130-16,train,huggingface,C,C,2,P-1,triclinic,-154.2201775,-154.2201775,0.3368074999999919,-1,0.0,True,0.8741175056092408,3.060413371835365
3157,C-137416-5276-62,train,huggingface,C,C,1,P1,triclinic,-154.12005549999998,-154.12005549999998,0.4369295000000193,-1,0.0,True,4.172225434263357,0.24721945904329687
3160,C-57111-4456-37,train,huggingface,C,C,1,P1,triclinic,-154.06911499999998,-154.06911499999998,0.4878700000000151,-1,0.0,True,0.8313886325538563,-1.8065247763058256
3162,C-152597-8815-17,train,huggingface,C,C,12,C2/m,monoclinic,-154.11814616666666,-154.11814616666666,0.4388388333333353,-1,0.0,True,-1.692734195685823,-3.192742163414911
3167,C-141016-4064-42,train,huggingface,C,C,227,Fd-3m,cubic,-154.54475714285715,-154.54475714285715,0.0122278571428466,-1,0.0,True,0.5017106968832111,1.8667447394932308
3168,C-148260-6843-26,train,huggingface,C,C,12,C2/m,monoclinic,-154.15789375,-154.15789375,0.3990912499999979,-1,0.0,True,-2.340005818448052,1.934187427726955
3174,C-106061-2758-66,train,huggingface,C,C,2,P-1,triclinic,-154.27339416666666,-154.27339416666666,0.283590833333335,-1,0.0,True,2.1849250643133984,-3.9989374555087767
3177,C-137397-5627-32,train,huggingface,C,C,1,P1,triclinic,-154.06845863636363,-154.06845863636363,0.4885263636363675,-1,0.0,True,2.9572948950033835,2.13912456446732
3200,C-101109-4189-36,train,huggingface,C,C,8,Cm,monoclinic,-154.2017911111111,-154.2017911111111,0.3551938888888912,-1,0.0,True,6.346011492811887,-1.7841253862396593
3222,C-90858-8157-4,train,huggingface,C,C,2,P-1,triclinic,-154.126295,-154.126295,0.4306899999999984,-1,0.0,True,1.8747260151903553,-0.971291877463727
3227,C-194760-3177-41,train,huggingface,C,C,1,P1,triclinic,-154.10133444444443,-154.10133444444443,0.4556505555555645,-1,0.0,True,3.255058448778757,-1.6256979537286365
3251,C-47627-477-1,train,huggingface,C,C,1,P1,triclinic,-154.088014375,-154.088014375,0.4689706249999972,-1,0.0,True,1.4525352552886552,1.922593232664638
3253,C-73629-2757-8,train,huggingface,C,C,2,P-1,triclinic,-154.2238475,-154.2238475,0.3331374999999923,-1,0.0,True,0.7527282081464012,3.1185411157786436
3259,C-127257-4616-74,train,huggingface,C,C,1,P1,triclinic,-154.088724,-154.088724,0.468260999999984,-1,0.0,True,2.7068764751686465,0.4190339542694863
3280,C-184058-8674-24,train,huggingface,C,C,2,P-1,triclinic,-154.10596071428571,-154.10596071428571,0.4510242857142827,-1,0.0,True,3.187898366908701,-1.1799720587070348
3284,C-177246-5869-54,train,huggingface,C,C,1,P1,triclinic,-154.1777975,-154.1777975,0.3791875000000004,-1,0.0,True,1.9197835473203615,2.0642302475493044
3285,C-148275-4529-56,train,huggingface,C,C,12,C2/m,monoclinic,-154.3665625,-154.3665625,0.190422500000011,-1,0.0,True,-0.3744224228320374,2.130358339493238
3291,C-152565-20-35,train,huggingface,C,C,1,P1,triclinic,-154.0981742857143,-154.0981742857143,0.4588107142857041,-1,0.0,True,3.90466624310953,0.011778509796479791
3314,C-50241-8788-49,train,huggingface,C,C,1,P1,triclinic,-154.0823977777778,-154.0823977777778,0.4745872222221976,-1,0.0,True,3.679207584548311,-0.4714723085507146
3324,C-101119-9746-10,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.44418625,-154.44418625,0.112798749999996,-1,0.0,True,4.513409528456596,2.016527292305688
3332,C-41270-7708-14,train,huggingface,C,C,2,P-1,triclinic,-154.16557857142857,-154.16557857142857,0.3914064285714289,-1,0.0,True,1.6573067649800162,-0.7461139303984645
3334,C-177268-8621-50,train,huggingface,C,C,12,C2/m,monoclinic,-154.206396875,-154.206396875,0.3505881250000016,-1,0.0,True,5.4463176242338776,-0.16994780332627435
3335,C-137413-4081-20,train,huggingface,C,C,8,Cm,monoclinic,-154.0954538888889,-154.0954538888889,0.4615311111110998,-1,0.0,True,5.5057723492656105,0.8451391441238939
3342,C-96700-8739-48,train,huggingface,C,C,2,P-1,triclinic,-154.2085,-154.2085,0.3484850000000108,-1,0.0,True,4.331205463579875,-1.0896045963287169
3345,C-126145-2991-19,train,huggingface,C,C,227,Fd-3m,cubic,-154.547124,-154.547124,0.0098610000000007,-1,0.0,True,-0.6984844052860127,2.3773796148497945
3370,C-104328-2692-22,train,huggingface,C,C,1,P1,triclinic,-154.18484,-154.18484,0.372144999999989,-1,0.0,True,7.31933503161435,-1.3085222923790107
3373,C-184048-1268-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.37268214285714,-154.37268214285714,0.1843028571428533,-1,0.0,True,1.611780087956294,1.8580322745092541
3381,C-56510-2784-50,train,huggingface,C,C,8,Cm,monoclinic,-154.116410625,-154.116410625,0.4405743750000113,-1,0.0,True,5.515415541817752,-1.7824123393978006
3405,C-56487-1364-11,train,huggingface,C,C,12,C2/m,monoclinic,-154.13653625,-154.13653625,0.4204487499999914,-1,0.0,True,2.0681368152069894,-3.050577804246775
3424,C-148262-6595-24,train,huggingface,C,C,1,P1,triclinic,-154.1175,-154.1175,0.4394849999999906,-1,0.0,True,2.914320697132087,-1.2275977717845137
3435,C-136253-4158-37,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.29804783333333,-154.29804783333333,0.2589371666666693,-1,0.0,True,0.15141984742667985,-1.163089654648703
3537,C-102879-3098-23,train,huggingface,C,C,8,Cm,monoclinic,-154.07973583333333,-154.07973583333333,0.4772491666666667,-1,0.0,True,0.7734850524486971,-0.21076523422155147
3538,C-136387-2750-58,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.25278111111112,-154.25278111111112,0.3042038888888783,-1,0.0,True,5.058274243481293,-0.9426538890701782
3564,C-47674-9528-52,train,huggingface,C,C,35,Cmm2,orthorhombic,-154.13137916666668,-154.13137916666668,0.4256058333333214,-1,0.0,True,0.5449733490336052,1.2461866746031218
3612,C-13661-7792-43,train,huggingface,C,C,12,C2/m,monoclinic,-154.156895,-154.156895,0.4000900000000058,-1,0.0,True,-1.1479421855637273,2.0247314420840548
3666,C-9620-6892-13,train,huggingface,C,C,2,P-1,triclinic,-154.15512625,-154.15512625,0.4018587500000024,-1,0.0,True,2.8388347643770446,1.7263208294360965
3669,C-27851-6891-24,train,huggingface,C,C,1,P1,triclinic,-154.20853666666665,-154.20853666666665,0.3484483333333514,-1,0.0,True,3.0402766518865705,1.574104370108108
3673,C-136391-8573-58,train,huggingface,C,C,8,Cm,monoclinic,-154.1680875,-154.1680875,0.3888974999999846,-1,0.0,True,4.896248962771647,0.13845492170744605
3689,C-141043-2496-16,train,huggingface,C,C,1,P1,triclinic,-154.11653928571428,-154.11653928571428,0.4404457142857154,-1,0.0,True,1.5120118563518339,2.8748779891646015
3718,C-149227-3674-4,train,huggingface,C,C,8,Cm,monoclinic,-154.09861444444445,-154.09861444444445,0.4583705555555468,-1,0.0,True,4.910885266651439,-2.087667498837395
3757,C-130528-4330-22,train,huggingface,C,C,1,P1,triclinic,-154.17537928571429,-154.17537928571429,0.3816057142857119,-1,0.0,True,1.0481523456164694,2.385428481540263
3770,C-91046-2845-30,train,huggingface,C,C,2,P-1,triclinic,-154.26171666666667,-154.26171666666667,0.2952683333333255,-1,0.0,True,3.2424819066973596,2.1350626821897323
3773,C-106839-3195-54,train,huggingface,C,C,8,Cm,monoclinic,-154.08096,-154.08096,0.4760249999999928,-1,0.0,True,3.767256351897875,-1.2519330643752393
3782,C-177228-7508-32,train,huggingface,C,C,2,P-1,triclinic,-154.119825,-154.119825,0.4371600000000057,-1,0.0,True,0.8304125549782274,-0.0594399819292968
3783,C-130230-8331-71,train,huggingface,C,C,1,P1,triclinic,-154.0770572222222,-154.0770572222222,0.4799277777777888,-1,0.0,True,4.951876411890474,-0.4095740004830299
3801,C-136233-1177-19,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.249317,-154.249317,0.3076680000000067,-1,0.0,True,1.234541488828838,0.4340204171295854
3817,C-192659-5111-65,train,huggingface,C,C,8,Cm,monoclinic,-154.1729605,-154.1729605,0.3840245000000095,-1,0.0,True,4.594391996385731,-0.6185863258665035
3827,C-76008-2415-50,train,huggingface,C,C,6,Pm,monoclinic,-154.15653,-154.15653,0.4004549999999938,-1,0.0,True,4.237147955358825,-1.5503292244514688
3834,C-57162-5454-38,train,huggingface,C,C,14,P2_1/c,monoclinic,-154.1900125,-154.1900125,0.3669725000000028,-1,0.0,True,-2.723086873764698,1.798627125066514
3835,C-73669-4812-29,train,huggingface,C,C,166,R-3m,trigonal,-154.53432083333334,-154.53432083333334,0.022664166666658,-1,0.0,True,0.5202553119525223,1.6717126579943382
3847,C-134223-2022-41,train,huggingface,C,C,15,C2/c,monoclinic,-154.105455,-154.105455,0.4515299999999911,-1,0.0,True,0.7676496153516643,0.3374843421794054
3854,C-127236-582-5,train,huggingface,C,C,6,Pm,monoclinic,-154.13075333333333,-154.13075333333333,0.4262316666666663,-1,0.0,True,5.3527633802466354,0.38705469065651343
3877,C-141029-5572-35,train,huggingface,C,C,2,P-1,triclinic,-154.0802485714286,-154.0802485714286,0.4767364285713995,-1,0.0,True,1.8218998817491558,0.15265423401178949
3879,C-34641-3163-41,train,huggingface,C,C,12,C2/m,monoclinic,-154.19666416666666,-154.19666416666666,0.3603208333333327,-1,0.0,True,2.284927654387207,2.931024935664695
3891,C-9603-8567-39,train,huggingface,C,C,8,Cm,monoclinic,-154.07802583333333,-154.07802583333333,0.4789591666666695,-1,0.0,True,0.690488248807403,-0.25481821969810337
3911,C-50218-5829-30,train,huggingface,C,C,166,R-3m,trigonal,-154.53460444444443,-154.53460444444443,0.0223805555555713,-1,0.0,True,1.7969724925330048,2.0741903080923105
3920,C-172955-2457-50,train,huggingface,C,C,2,P-1,triclinic,-154.21092714285714,-154.21092714285714,0.3460578571428527,-1,0.0,True,-1.2493167104265113,-3.3352731620455374
3932,C-106089-2361-21,train,huggingface,C,C,1,P1,triclinic,-154.09908727272727,-154.09908727272727,0.4578977272727229,-1,0.0,True,3.463193519129765,-0.432959787251122
3952,C-126159-6870-6,train,huggingface,C,C,12,C2/m,monoclinic,-154.235544,-154.235544,0.321440999999993,-1,0.0,True,3.3222275387130784,-0.290751095157897
3959,C-177244-4718-35,train,huggingface,C,C,5,C2,monoclinic,-154.14654375,-154.14654375,0.410441249999991,-1,0.0,True,-1.3670747771935758,2.0123637074952265
3961,C-79932-2785-31,train,huggingface,C,C,1,P1,triclinic,-154.123747,-154.123747,0.4332379999999887,-1,0.0,True,6.434479876870607,-0.5156991358961222
3966,C-57109-5472-22,train,huggingface,C,C,2,P-1,triclinic,-154.07044125,-154.07044125,0.4865437500000098,-1,0.0,True,-0.7824646076034171,0.05790545907944103
3967,C-91024-9777-45,train,huggingface,C,C,1,P1,triclinic,-154.06913777777777,-154.06913777777777,0.4878472222222285,-1,0.0,True,2.928850694824966,1.6256429001451693
3977,C-142761-8059-15,train,huggingface,C,C,1,P1,triclinic,-154.112588125,-154.112588125,0.4443968749999953,-1,0.0,True,2.87317303855929,-1.8699371961954832
3978,C-142763-5042-24,train,huggingface,C,C,2,P-1,triclinic,-154.13937666666666,-154.13937666666666,0.4176083333333338,-1,0.0,True,2.617650665977367,-5.370047835144913
4029,C-142751-9264-57,train,huggingface,C,C,8,Cm,monoclinic,-154.21529375,-154.21529375,0.3416912499999966,-1,0.0,True,4.780869128700698,-0.47789525035319835
4034,C-172930-9950-30,train,huggingface,C,C,2,P-1,triclinic,-154.135604,-154.135604,0.4213809999999967,-1,0.0,True,-0.2591272177693707,-1.2007847642585172
4042,C-101135-8572-7,train,huggingface,C,C,1,P1,triclinic,-154.09314166666667,-154.09314166666667,0.4638433333333296,-1,0.0,True,4.778553441561501,0.9155798375213002
4053,C-56518-9542-53,train,huggingface,C,C,8,Cm,monoclinic,-154.10814416666668,-154.10814416666668,0.4488408333333211,-1,0.0,True,-1.1439219883557261,2.2755260774947006
4059,C-80176-5093-18,train,huggingface,C,C,1,P1,triclinic,-154.14169625,-154.14169625,0.415288750000002,-1,0.0,True,1.1710754214335186,1.4538488707964996
4060,C-72712-3931-13,train,huggingface,C,C,1,P1,triclinic,-154.166236,-154.166236,0.3907489999999995,-1,0.0,True,2.3527355663899296,-5.924723678029478
4076,C-172939-8068-15,train,huggingface,C,C,227,Fd-3m,cubic,-154.5474328571429,-154.5474328571429,0.0095521428571032,-1,0.0,True,0.560107645568931,2.138245952012038
4100,C-73663-9884-13,train,huggingface,C,C,166,R-3m,trigonal,-154.46029833333333,-154.46029833333333,0.0966866666666703,-1,0.0,True,-0.9416218977922014,-3.374205518009874
4110,C-76040-1153-35,train,huggingface,C,C,12,C2/m,monoclinic,-154.1445275,-154.1445275,0.4124574999999879,-1,0.0,True,-2.9090431198003994,1.0603043558005019
4120,C-194795-4126-13,train,huggingface,C,C,1,P1,triclinic,-154.11711777777776,-154.11711777777776,0.439867222222233,-1,0.0,True,5.467096447677552,0.9535981191650664
4125,C-130254-5014-48,train,huggingface,C,C,6,Pm,monoclinic,-154.0768168181818,-154.0768168181818,0.4801681818181862,-1,0.0,True,7.456047219155696,-2.179382202211443
4150,C-176637-1600-8,train,huggingface,C,C,229,Im-3m,cubic,-154.07928316666667,-154.07928316666667,0.4777018333333274,-1,0.0,True,-3.5164436961997723,1.4142746957067294
4173,C-80176-5093-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.36691125,-154.36691125,0.1900737500000104,-1,0.0,True,-0.0709905943266656,2.374982736346568
4177,C-9612-1722-44,train,huggingface,C,C,12,C2/m,monoclinic,-154.3687975,-154.3687975,0.1881874999999979,-1,0.0,True,-0.15699224029895026,2.087047778068756
4195,C-136239-2356-19,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.1936683333333,-154.1936683333333,0.3633166666666909,-1,0.0,True,-3.048565856184997,2.140705019409782
4200,C-41316-1619-26,train,huggingface,C,C,1,P1,triclinic,-154.07762499999998,-154.07762499999998,0.479360000000014,-1,0.0,True,4.25755068908855,1.8884402612758293
4202,C-141051-6029-27,train,huggingface,C,C,2,P-1,triclinic,-154.19429,-154.19429,0.3626950000000022,-1,0.0,True,1.4953927743724158,-0.9895022480764458
4209,C-170354-4342-33,train,huggingface,C,C,71,Immm,orthorhombic,-154.22539616666668,-154.22539616666668,0.3315888333333134,-1,0.0,True,-1.5829786183434735,0.2417259207769602
4244,C-170906-4496-50,train,huggingface,C,C,12,C2/m,monoclinic,-154.0666325,-154.0666325,0.4903525000000002,-1,0.0,True,0.4541266182386679,-0.29542759925842943
4254,C-148280-4021-21,train,huggingface,C,C,9,Cc,monoclinic,-154.127790625,-154.127790625,0.4291943750000087,-1,0.0,True,6.643595916410584,-4.14151267223055
4263,C-50225-6005-52,train,huggingface,C,C,8,Cm,monoclinic,-154.10168149999998,-154.10168149999998,0.4553035000000136,-1,0.0,True,6.741462241375012,-1.297303235198145
4281,C-106873-5485-11,train,huggingface,C,C,5,C2,monoclinic,-154.14336625,-154.14336625,0.4136187499999835,-1,0.0,True,-1.250149086587431,1.9447964868593761
4284,C-79946-706-37,train,huggingface,C,C,6,Pm,monoclinic,-154.28831333333335,-154.28831333333335,0.2686716666666484,-1,0.0,True,4.509036972994839,-2.0804022984167774
4292,C-80162-1658-18,train,huggingface,C,C,1,P1,triclinic,-154.17667875,-154.17667875,0.3803062499999896,-1,0.0,True,2.7575943398608938,0.46691780971321645
4299,C-170362-9529-3,train,huggingface,C,C,1,P1,triclinic,-154.144374,-154.144374,0.4126109999999983,-1,0.0,True,2.853958245113833,0.37397698835945903
4323,C-106833-6336-6,train,huggingface,C,C,6,Pm,monoclinic,-154.104875,-154.104875,0.4521100000000047,-1,0.0,True,5.070639277157387,-1.7353461789623763
4329,C-56512-1663-7,train,huggingface,C,C,1,P1,triclinic,-154.12064416666666,-154.12064416666666,0.4363408333333325,-1,0.0,True,1.8471835063304587,2.798064925097538
4345,C-106846-6379-28,train,huggingface,C,C,1,P1,triclinic,-154.16458916666667,-154.16458916666667,0.3923958333333246,-1,0.0,True,3.4226307873234503,-5.8257207968658244
4350,C-136381-1330-19,train,huggingface,C,C,2,P-1,triclinic,-154.23955041666667,-154.23955041666667,0.3174345833333234,-1,0.0,True,2.55856573200841,0.6174690967590987
4353,C-145300-1207-46,train,huggingface,C,C,12,C2/m,monoclinic,-154.14253875,-154.14253875,0.4144462499999974,-1,0.0,True,-3.0843748183869,0.9411981988577599
4373,C-145311-9710-3,train,huggingface,C,C,166,R-3m,trigonal,-154.53538583333332,-154.53538583333332,0.0215991666666752,-1,0.0,True,0.03076549830192999,1.9896788398979335
4375,C-102918-9583-34,train,huggingface,C,C,1,P1,triclinic,-154.193295,-154.193295,0.3636899999999912,-1,0.0,True,4.001416108991939,0.10316443964286355
4397,C-192651-1948-65,train,huggingface,C,C,2,P-1,triclinic,-154.13251388888887,-154.13251388888887,0.4244711111111314,-1,0.0,True,3.1636322144959816,-0.43126269135673484
4406,C-57146-9403-3,train,huggingface,C,C,3,P2,monoclinic,-154.07471125,-154.07471125,0.4822737499999903,-1,0.0,True,2.2003690028919927,-1.132653806179639
