row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,b_over_a,c_over_a,angle_deviation,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,std_coordination,min_coordination,max_coordination,kmeans_cluster,kmeans_label
1743,C-134169-158-1,train,huggingface,C,C,2,P-1,triclinic,-154.07690833333334,-154.07690833333334,0.4800766666666618,1,0.800025533486233,False,-0.9161822525924248,2.102928530629828,12,4.59703,3.62924,5.52613,112.88324,121.80289,87.0462,70.78916030104361,5.899096691753634,0.7894749436048928,1.2021087528251937,57.63993000000001,1.5365031195294054,0.0571593154550201,1.4714367773603163,1.6664859285105578,0.0,4.0,4.0,2,Ben vung (Low Energy)
1744,C-170914-4021-33,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.241665,-154.241665,0.3153199999999856,1,1.0,False,-1.075349563950038,2.2414008216225683,8,2.51077,4.804709999999999,4.93436,67.61946,59.37716,89.98847,45.94023871077936,5.742529838847419,1.913640038713223,1.9652775841674068,53.01490999999999,1.5273926531346032,0.0267797156353719,1.4887935788161986,1.5608021361311988,0.0,4.0,4.0,2,Ben vung (Low Energy)
1745,C-170871-2485-16,train,huggingface,C,C,12,C2/m,monoclinic,-154.451245,-154.451245,0.1057399999999972,0,0.6435486044532214,False,-1.777973245100362,-3.48264508274698,8,3.13349,3.08286,8.72827,73.52188,79.79605,46.06049999999998,58.19645217830307,7.274556522287884,0.98384229724684,2.785478811165825,70.62157000000002,1.4016076156681774,0.0024386777288986,1.3955068472233227,1.403919271517974,0.0,3.0,3.0,0,Trung gian
1746,C-170896-9077-45,train,huggingface,C,C,15,C2/c,monoclinic,-154.06635,-154.06635,0.4906349999999975,1,1.0,False,-0.9793641385538744,2.596497211578408,8,2.48357,5.41618,4.32714,60.65105,66.7354,67.17732,45.21759593770679,5.652199492213349,2.180804245501436,1.7423064379099442,75.43623000000001,1.5357896616526423,0.0284216508281872,1.5061032627771196,1.5839515312971812,0.0,4.0,4.0,2,Ben vung (Low Energy)
1747,C-72718-9015-17,train,huggingface,C,C,12,C2/m,monoclinic,-154.14135000000002,-154.14135000000002,0.4156349999999804,2,0.9780993360885684,False,-0.8663062234174735,-0.1977901688064744,6,3.35529,2.46165,5.27638,89.82556000000001,87.46464,110.60839,40.743711983202985,6.790618663867164,0.7336623659951897,1.5725555764181336,23.318189999999973,1.486017890603926,0.0587870975237468,1.4014721205200924,1.587224881828893,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1748,C-40138-885-26,train,huggingface,C,C,12,C2/m,monoclinic,-154.2757231666667,-154.2757231666667,0.2812618333333034,2,1.0,False,0.2323672505452594,0.2068524448388042,6,2.47742,2.55901,5.71822,92.66467,77.4918,89.90424,35.35077143319599,5.891795238865998,1.032933454965246,2.3081350760064905,15.268630000000002,1.5007260903101731,0.0684965392864463,1.3168771421418008,1.5739604124746616,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1749,C-90815-4602-38,train,huggingface,C,C,15,C2/c,monoclinic,-154.45337,-154.45337,0.1036149999999906,0,1.0,False,-1.3622344486594449,-3.040598372021504,8,2.4314200000000006,4.20187,5.79169,87.40016000000001,77.07091,90.02762,57.60795181410963,7.200993976763704,1.7281547408510252,2.3820195605859946,15.556549999999987,1.4022122171701543,0.0033684211969075,1.3975650542632605,1.4054917465687773,0.0,3.0,3.0,0,Trung gian
1750,C-107723-4437-23,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.40417,-154.40417,0.1528150000000039,1,1.0,False,-1.3698967721895507,2.2748098782385484,8,2.47571,4.18394,5.39384,112.84143,117.31699,89.99682,44.65221920725758,5.581527400907198,1.6899960011471458,2.1787042908902903,50.16160000000001,1.5254705247830338,0.0179305210683071,1.5071472800070738,1.5527685981682526,0.0,4.0,4.0,2,Ben vung (Low Energy)
1751,C-145300-1207-24,train,huggingface,C,C,15,C2/c,monoclinic,-154.09890875,-154.09890875,0.4580762500000048,2,1.0,False,0.4309737456705695,0.2363726017398431,8,3.4520900000000005,3.49024,4.70798,109.04693,103.19339,104.94359,48.68080439004277,6.085100548755347,1.0110512761834132,1.3638056945212895,47.18391,1.493057723214244,0.084901079210912,1.3326957284702312,1.636211810018669,0.5,3.0,4.0,1,Phuc tap (High Energy)
1752,C-170352-5915-28,train,huggingface,C,C,1,P1,triclinic,-154.110416,-154.110416,0.4465690000000109,2,0.7627861340969267,False,1.3419515566729172,1.005813654462555,10,2.44554,5.6578,5.64059,73.7388,56.66781,62.43632,57.77067637757481,5.777067637757481,2.3135176688993027,2.306480368344006,77.15707,1.5177622201833605,0.0411333846386,1.4488603737196917,1.5894466795594426,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1753,C-157679-4918-49,train,huggingface,C,C,2,P-1,triclinic,-154.11897766666667,-154.11897766666667,0.4380073333333314,0,0.8020668846000124,False,-3.279152735304808,-2.923698053742694,6,4.03042,3.64102,4.3708,77.02311999999999,69.87436,46.16105,43.43024174060689,7.238373623434481,0.9033847589085008,1.0844527369356047,76.94147000000001,1.4106492182209711,0.019441974544874,1.387984650899314,1.4498866747388572,0.0,3.0,3.0,0,Trung gian
1754,C-170892-2455-6,train,huggingface,C,C,5,C2,monoclinic,-154.1454075,-154.1454075,0.4115774999999928,1,1.0,False,-1.5354036124441062,2.1797567387622747,8,3.31659,4.6796,3.33607,69.09832,90.01639,89.74031000000001,48.36903155469098,6.046128944336373,1.4109672886910951,1.0058735026035777,21.177759999999992,1.5311794206879048,0.0455062461367368,1.47053663312806,1.5989838974385493,0.0,4.0,4.0,2,Ben vung (Low Energy)
1755,C-126145-2991-31,train,huggingface,C,C,178,P6_122,hexagonal,-154.39504716666667,-154.39504716666667,0.1619378333333259,1,0.9021248629118058,False,-3.3976561276567367,2.1426807448557343,6,3.49713,3.51415,3.32329,89.96891,89.94750999999998,60.23767999999999,35.45405630729887,5.909009384549812,1.0048668479581828,0.9502906669183016,29.84590000000004,1.5266012712958918,0.0111180786974998,1.513953628812308,1.5409014791341034,0.0,4.0,4.0,2,Ben vung (Low Energy)
1756,C-41270-7708-20,train,huggingface,C,C,227,Fd-3m,cubic,-154.5449085,-154.5449085,0.0120765000000062,1,1.0,False,-2.6095587519213344,2.4088223781072293,6,2.4876400000000003,4.30391,4.30484,48.18666,73.20859,73.21434,32.58705991885294,5.431176653142156,1.7301177019182838,1.730491550224309,75.39040999999999,1.522283006413705,0.000329876811482,1.5218200346418496,1.5227124269306238,0.0,4.0,4.0,2,Ben vung (Low Energy)
1758,C-73615-2489-33,train,huggingface,C,C,2,P-1,triclinic,-154.2921825,-154.2921825,0.2648025000000018,0,0.7829270519894128,False,-0.220585372978356,-3.216207022941901,12,3.1879200000000005,4.75299,6.59886,90.01070000000001,63.11065000000001,81.83417,88.03698967638604,7.336415806365504,1.4909376646841823,2.0699578408492054,35.06588000000001,1.4061820993273677,0.0207422082062257,1.385583816458999,1.4568099698328507,0.0,3.0,3.0,0,Trung gian
1759,C-152575-7588-45,train,huggingface,C,C,12,C2/m,monoclinic,-154.13099300000002,-154.13099300000002,0.4259919999999795,0,0.9798087235117962,False,-2.2642967377965477,-2.870383918696006,6,2.77335,3.63862,5.09343,67.63392000000002,68.36148,87.54079,43.89777264015471,7.316295440025784,1.3119945192637064,1.8365622802747577,46.46380999999998,1.409639146111677,0.0202889524501828,1.381844556675454,1.4434991384517788,0.0,3.0,3.0,0,Trung gian
1761,C-142751-9264-52,train,huggingface,C,C,166,R-3m,trigonal,-154.4559975,-154.4559975,0.1009875000000022,0,1.0,False,-1.4485792640657351,-3.0218582323741225,8,2.4305100000000004,3.88215,6.32738,71.47904,90.03048000000001,89.95989,56.61047392276912,7.0763092403461405,1.5972573657380549,2.6033137078226374,18.59155000000001,1.402442243731292,0.0017029081208481,1.3999655848656454,1.403789150631901,0.0,3.0,3.0,0,Trung gian
1762,C-177268-8621-38,train,huggingface,C,C,139,I4/mmm,tetragonal,-154.328865,-154.328865,0.2281199999999899,1,0.805060410261276,False,-2.1808869671278903,2.0229916405495385,8,3.28844,2.47336,6.08321,90.00029000000002,89.98567000000001,112.13241,45.83202627724909,5.7290032846561365,0.7521377917796888,1.8498771453941687,22.14703000000001,1.526299749739113,0.028379641491792,1.4960022204709251,1.5561109724267017,0.0,4.0,4.0,2,Ben vung (Low Energy)
1763,C-102899-3014-41,train,huggingface,C,C,12,C2/m,monoclinic,-154.45163125,-154.45163125,0.1053537500000061,0,0.8782627982201688,False,-1.1625248644377142,-3.047524955484925,8,2.43074,4.858439999999999,5.63085,87.17578,90.97159999999998,120.17206000000002,57.41677343681096,7.1770966796013695,1.9987493520491697,2.316516780897998,33.967879999999994,1.4017319605424623,0.0031907388303446,1.3984205268950145,1.406116967499344,0.0,3.0,3.0,0,Trung gian
1765,C-152560-3717-32,train,huggingface,C,C,12,C2/m,monoclinic,-154.3092015,-154.3092015,0.247783499999997,1,1.0,False,-1.9682549807104373,2.3244329140951336,6,2.48131,4.217590000000001,3.68834,104.88808,109.63564,89.96103000000001,34.97808335563349,5.829680559272248,1.6997432807670143,1.4864486904095011,34.562689999999975,1.5269777118975398,0.0243095099632493,1.4910684409473742,1.5727616380951988,0.0,4.0,4.0,2,Ben vung (Low Energy)
1766,C-152589-5332-18,train,huggingface,C,C,2,P-1,triclinic,-154.1220475,-154.1220475,0.4349374999999895,0,1.0,False,-2.6964354825702683,-3.062125421486083,6,3.35639,3.9159,4.37461,128.26994,104.19961,82.45608,43.7454987655961,7.290916460932684,1.16669993653896,1.303367606267448,60.013469999999984,1.4089030895395191,0.0208238995869208,1.3721673518615325,1.4349866023149644,0.0,3.0,3.0,0,Trung gian
1767,C-13909-5753-31,train,huggingface,C,C,12,C2/m,monoclinic,-154.4276391666667,-154.4276391666667,0.1293458333333035,0,1.0,False,-2.161085019939983,-3.0450252778931883,6,2.42932,3.11349,6.81932,58.71096,75.51346,85.50408999999999,42.59307102434224,7.098845170723706,1.2816302504404524,2.8070900498905043,50.271490000000014,1.401283816540693,0.0023814044655177,1.3990316961712976,1.405163811551295,0.0,3.0,3.0,0,Trung gian
1768,C-148254-5891-36,train,huggingface,C,C,12,C2/m,monoclinic,-154.40398125,-154.40398125,0.1530037500000105,0,0.908232608557736,False,-1.174314623020878,-2.859557837770537,8,2.42836,5.6042,4.68311,113.99569,103.27433,92.93736,55.91426029601375,6.989282537001719,2.307812680162743,1.9285073053418769,40.20738000000003,1.40072810396727,0.0016574812810651,1.398844445400924,1.402989812682766,0.0,3.0,3.0,0,Trung gian
1769,C-102883-8617-51,train,huggingface,C,C,12,C2/m,monoclinic,-154.36661875,-154.36661875,0.1903662500000109,1,1.0,False,-0.8750645650016164,2.39929403957202,8,2.48531,4.679470000000001,4.7812,92.26722,58.668080000000025,105.41902,45.45652293625087,5.682065367031359,1.882851636214396,1.9237841556988864,49.01815999999997,1.5272354928952685,0.0336822607081735,1.4822759197961062,1.5952921742026798,0.0,4.0,4.0,2,Ben vung (Low Energy)
1770,C-176687-5509-11,train,huggingface,C,C,8,Cm,monoclinic,-154.205651,-154.205651,0.3513340000000085,2,0.9667965682213416,False,1.262183283243869,0.9233870210725916,10,2.45185,5.9003000000000005,4.59173,78.4357,74.52438,65.37270000000001,57.8923490040624,5.789234900406241,2.4064685849460616,1.8727613842608644,51.66722,1.5136953047220612,0.0395483269472455,1.4207441799696463,1.581416370724173,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1771,C-106839-3195-21,train,huggingface,C,C,2,P-1,triclinic,-154.10860583333334,-154.10860583333334,0.4483791666666548,0,0.8446731626364792,False,-1.0677042961628709,-3.488314096052494,12,4.12428,4.325310000000001,5.61716,78.06745,88.56204,67.40202000000001,90.3470851988447,7.528923766570391,1.0487430533329456,1.3619734838565762,35.96849,1.4090848969003558,0.0279224769574111,1.3742170420110955,1.4429338917811647,0.0,3.0,3.0,0,Trung gian
1772,C-40118-1783-30,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.31046716666663,-154.31046716666663,0.246517833333371,2,0.8712812650085769,False,-0.0403723970202578,-1.0532134426338635,6,2.42626,4.22434,4.22455,88.59639,90.00489000000002,89.98626,43.28588625791184,7.21431437631864,1.7410912268264735,1.7411777797927672,1.4222400000000164,1.4494701445458211,0.0534660622600091,1.3835166809682706,1.5006880848148274,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1773,C-92142-9665-11,train,huggingface,C,C,12,C2/m,monoclinic,-154.14659833333334,-154.14659833333334,0.4103866666666533,2,0.826146288704942,False,0.3931471588682537,-0.2705106142046777,6,2.4685000000000006,3.37058,7.02873,125.58387000000002,121.67169,68.64079,40.33157548845912,6.7219292480765205,1.3654364998987236,2.8473688474782253,88.61477000000004,1.4880410873344871,0.0568422092653762,1.402308363806491,1.582694710546243,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1774,C-53816-1600-14,train,huggingface,C,C,8,Cm,monoclinic,-154.06604299999998,-154.06604299999998,0.4909420000000182,2,1.0,False,1.261139317962806,0.7050909475772841,10,2.44049,4.57022,5.8835,108.59188000000002,78.02333,105.4636,59.40444659045309,5.940444659045308,1.8726649156521848,2.410786358477191,46.032150000000016,1.5168317949651575,0.0465866594471986,1.4139557142518662,1.585242996299392,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1775,C-76010-2418-31,train,huggingface,C,C,35,Cmm2,orthorhombic,-154.12975625,-154.12975625,0.4272287499999834,2,0.9004273404786145,False,0.8824555130370477,-0.4004611652482194,8,2.47286,4.60464,5.96707,82.21421000000001,78.02936,57.55034999999999,56.06523654862563,7.008154568578203,1.8620706388554145,2.4130237862232398,52.20608000000001,1.4868077706004983,0.0442890793147662,1.4022625652053915,1.5702394088683147,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
1776,C-157701-8688-41,train,huggingface,C,C,2,P-1,triclinic,-154.185515,-154.185515,0.371469999999988,2,1.0,False,1.5971395831291164,-0.7927228678102634,10,2.42878,5.444350000000001,5.36352,72.7699,90.15407,79.32182,66.44133880787543,6.644133880787543,2.241598662703086,2.208318579698449,28.062349999999995,1.4445740431965246,0.0537527869132881,1.3913878044970145,1.5332081311194352,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1777,C-126181-8319-5,train,huggingface,C,C,8,Cm,monoclinic,-154.09738071428572,-154.09738071428572,0.4596042857142777,2,0.9264692899823046,False,2.9801359451225604,0.0083963057997887,14,2.4716,4.70286,7.92906,101.50121,108.2019,74.79467,83.7909252061604,5.985066086154314,1.90275934617252,3.2080676484868103,44.90844,1.5075689379056745,0.0447912460415593,1.3603517531745235,1.58422824466369,0.4517539514526257,3.0,4.0,1,Phuc tap (High Energy)
1779,C-172943-9308-47,train,huggingface,C,C,2,P-1,triclinic,-154.09985116666667,-154.09985116666667,0.4571338333333301,0,0.7390500717217664,False,-1.9604102979205809,-3.064593058174308,6,3.06775,4.23517,5.97953,124.82951,133.1013,80.95706000000003,42.89718421965554,7.149530703275924,1.3805460027707603,1.9491581778176184,86.97374999999998,1.409470275487944,0.0245369101512246,1.372017281978389,1.4411581126541615,0.0,3.0,3.0,0,Trung gian
1780,C-184046-597-30,train,huggingface,C,C,166,R-3m,trigonal,-154.52585866666666,-154.52585866666666,0.0311263333333329,1,1.0,False,-2.48663650255292,2.299442955605591,6,2.47798,2.4773999999999994,6.31078,78.67083,89.98818,59.97784000000002,32.66982446942806,5.444970744904676,0.9997659383852974,2.5467437186740813,41.36314999999998,1.5236139755568114,0.0086323157557728,1.5170829862331845,1.5426530913926728,0.0,4.0,4.0,2,Ben vung (Low Energy)
1781,C-92109-5617-6,train,huggingface,C,C,1,P1,triclinic,-154.12447285714285,-154.12447285714285,0.4325121428571492,2,0.9056861818313652,False,3.844530161687401,0.089827597830886,14,2.44819,6.06635,7.20952,59.30017,93.36343,101.12982,90.2343547915999,6.44531105654285,2.47789183029095,2.944836797797557,45.19308000000001,1.4955079695882465,0.0641258127273221,1.3922300346945862,1.6519101512427383,0.4517539514526256,3.0,4.0,1,Phuc tap (High Energy)
1782,C-141018-4458-26,train,huggingface,C,C,51,Pmma,orthorhombic,-154.15199966666668,-154.15199966666668,0.4049853333333146,1,1.0,False,-1.7385690864249856,2.2056699746898043,6,2.4820999999999995,3.84911,5.35913,135.81456,90.00262,90.00085,35.68584709696204,5.947641182827006,1.5507473510333991,2.159111236453004,45.81802999999999,1.5260184764221172,0.023069453910195,1.5074633276777587,1.575746343249665,0.0,4.0,4.0,2,Ben vung (Low Energy)
1783,C-145309-7611-48,train,huggingface,C,C,12,C2/m,monoclinic,-154.28652875,-154.28652875,0.2704562499999952,2,1.0,False,0.9162515329569294,-0.0930000939258386,8,2.45678,3.6659700000000006,6.91808,98.38735,110.79852,109.60244,52.32841535668859,6.5410519195860735,1.49218489242016,2.8159135128094497,48.78831000000001,1.4999501247344182,0.0496660739812369,1.3970614346926864,1.576715572882447,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
1784,C-9636-6240-47,train,huggingface,C,C,227,Fd-3m,cubic,-154.5419825,-154.5419825,0.0150025000000084,1,1.0,False,-2.0076648295629065,2.407980058307083,8,2.48781,4.30453,4.30433,80.40324,73.17671,89.98091000000001,43.448116760449736,5.431014595056217,1.7302486926252405,1.7301683006338908,26.439139999999995,1.5222691431437196,0.0011515975459387,1.5207930606170783,1.524025815642339,0.0,4.0,4.0,2,Ben vung (Low Energy)
1785,C-76034-2029-45,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.09536625,-154.09536625,0.4616187499999853,2,1.0,False,3.9835965841845216,0.435837978622604,16,2.46936,5.33062,8.08068,104.94774999999998,107.79668,90.00328,97.49016557119378,6.093135348199612,2.1587050895778663,3.2723782680532603,32.74771,1.5080833141551695,0.0560332223167523,1.4031953533768564,1.6543873685448112,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
1786,C-41314-763-1,train,huggingface,C,C,12,C2/m,monoclinic,-154.31115516666668,-154.31115516666668,0.2458298333333175,1,1.0,False,-1.9932004007072264,2.3903262334625404,6,2.4813,4.220680000000001,3.68757,75.02918,70.37117,89.98458999999998,34.981041298634366,5.830173549772394,1.7009954459355985,1.4861443598113893,34.615060000000014,1.5271046806724653,0.0244479340201444,1.4933159945109762,1.5758668745181716,0.0,4.0,4.0,2,Ben vung (Low Energy)
1787,C-56491-7685-29,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.3379325,-154.3379325,0.2190525000000036,2,1.0,False,0.498552842821632,0.235728672662252,8,2.4839,2.49078,7.51315,80.39043,90.00518,90.0315,45.830475734839645,5.728809466854956,1.002769837755143,3.024739321228713,9.646249999999997,1.504233896857889,0.0456034293960517,1.3637880620245804,1.544397622025066,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
1788,C-57148-8436-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.182285,-154.182285,0.37469999999999,2,1.0,False,1.1225906790392943,-0.5519009978821828,8,2.45572,3.34853,7.34131,101.79701,80.34056000000001,111.35584,54.74615626014892,6.843269532518614,1.3635634355708304,2.98947355561709,42.81229,1.469587922453476,0.0577563325947438,1.400609661195727,1.584728452000382,0.5,3.0,4.0,1,Phuc tap (High Energy)
1790,C-126163-8054-23,train,huggingface,C,C,2,P-1,triclinic,-154.14315283333335,-154.14315283333335,0.4138321666666513,0,1.0,False,-2.287778428863158,-3.1113982363796886,6,2.84747,3.62703,4.8144,67.86564,97.90912,87.09135000000002,45.33383691688949,7.555639486148248,1.2737728580107954,1.6907640817989302,32.95212999999998,1.4072440330447524,0.0221896979264001,1.380556275215759,1.4431018365978945,0.0,3.0,3.0,0,Trung gian
1791,C-157683-5975-36,train,huggingface,C,C,71,Immm,orthorhombic,-154.2317215,-154.2317215,0.3252635000000055,2,1.0,False,0.0342093369848355,0.4990528298142319,6,2.51145,4.19264,4.19228,121.26912,72.34957,107.65941,35.37242952838151,5.895404921396918,1.669410101734058,1.6692667582472278,66.57895999999998,1.5022025762374005,0.0626794141444811,1.3586503058619084,1.5685587220922257,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1792,C-127240-2576-23,train,huggingface,C,C,1,P1,triclinic,-154.07354636363635,-154.07354636363635,0.483438636363644,2,0.8309374484735607,False,6.246817960951796,-0.35603540476396,22,2.52203,7.26785,8.89231,122.16534,95.93498,101.54845,130.77924916700974,5.94451132577317,2.881746053774142,3.5258541730272834,49.64877,1.5058644781922996,0.0553499267799574,1.3362605474923146,1.588644298509912,0.4453617714151232,3.0,4.0,1,Phuc tap (High Energy)
1793,C-47631-7826-46,train,huggingface,C,C,1,P1,triclinic,-154.09159083333333,-154.09159083333333,0.4653941666666696,2,0.9221464288838932,False,2.1151617753853893,1.1938771949856464,12,2.4487800000000006,4.768840000000001,7.5334,55.71748,82.643,72.37199,69.17572711729734,5.764643926441445,1.9474350492898505,3.0763890590416447,59.26753,1.5216971403632882,0.0403944317971887,1.4595972524562522,1.661234464001108,0.3726779962499649,3.0,4.0,1,Phuc tap (High Energy)
1794,C-145309-7611-11,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.19191125,-154.19191125,0.3650737499999934,2,0.9330994121816496,False,0.2104492674814589,-0.0454090045377847,8,3.59399,3.56985,4.75878,99.57803,123.60237,92.63872,49.4296384827872,6.1787048103484,0.99328323117204,1.3240938344291442,45.81912,1.4868339400361703,0.0828813647838943,1.3373452185518098,1.5974803073051085,0.5,3.0,4.0,1,Phuc tap (High Energy)
1795,C-157713-6979-7,train,huggingface,C,C,8,Cm,monoclinic,-154.184252,-154.184252,0.3727330000000108,2,1.0,False,0.7105144248603474,0.8370413039161013,10,2.44393,4.80561,5.49171,70.47571,89.97326,75.23825,58.52840635620986,5.852840635620986,1.9663451899195148,2.2470815448887653,34.312780000000004,1.5134799707405833,0.0276088519633518,1.4610931722512734,1.552047171001037,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1796,C-80157-890-21,train,huggingface,C,C,1,P1,triclinic,-154.12766,-154.12766,0.4293250000000057,2,1.0,False,2.416870294526974,0.4667835483334904,12,2.51452,4.86998,6.48999,117.65803,98.66504,90.57834,69.298293631817,5.774857802651417,1.936743394365525,2.581005519940187,36.90141,1.5211933900272598,0.0524717243932826,1.3302770773941464,1.6222814812322686,0.3726779962499649,3.0,4.0,1,Phuc tap (High Energy)
1799,C-176646-2657-46,train,huggingface,C,C,12,C2/m,monoclinic,-154.30784333333335,-154.30784333333335,0.2491416666666452,1,1.0,False,-2.01377194276108,2.1887832177047133,6,2.47993,3.68693,4.83913,57.44584,104.75151,109.61798,34.97640124709694,5.829400207849489,1.4867072860927526,1.9513171742750803,66.92365,1.526687539744745,0.023669506532599,1.4925897769926493,1.571614511650024,0.0,4.0,4.0,2,Ben vung (Low Energy)
1800,C-126177-4900-53,train,huggingface,C,C,12,C2/m,monoclinic,-154.20889,-154.20889,0.3480950000000007,2,1.0,False,1.6677403722600563,-0.3059096303594769,10,2.47392,4.235779999999999,6.96603,104.51101,100.23871,90.01228,69.46614764514554,6.946614764514554,1.7121733928340443,2.8157862824990296,24.762,1.5036028529333414,0.0471943123139118,1.4016221285133463,1.582849217816211,0.3999999999999999,3.0,4.0,1,Phuc tap (High Energy)
1801,C-193936-350-16,train,huggingface,C,C,10,P2/m,monoclinic,-154.174036,-154.174036,0.3829489999999964,0,0.6488558843881957,False,0.2602815949343185,-2.647686986453296,10,2.66256,2.41761,10.96463,103.08881,77.48832,90.81089,67.06819673153312,6.706819673153312,0.9080020731927164,4.118078090258999,26.411380000000023,1.4186737866606307,0.0339179974084798,1.3930096760462063,1.4916573708614016,0.0,3.0,3.0,0,Trung gian
1802,C-193956-5355-37,train,huggingface,C,C,12,C2/m,monoclinic,-154.12904466666666,-154.12904466666666,0.4279403333333391,2,1.0,False,0.2265240364516384,-0.1300718839320233,6,2.45553,3.40651,5.84169,64.69166,77.75129,68.67599,41.05687721982262,6.8428128699704365,1.3872809536026844,2.378993537036811,58.881060000000005,1.487008990510844,0.0613284852440981,1.3992017196337712,1.5958041396679388,0.4714045207910317,3.0,4.0,1,Phuc tap (High Energy)
1803,C-107734-9364-11,train,huggingface,C,C,194,P6_3/mmc,hexagonal,-154.5190275,-154.5190275,0.0379575000000045,1,1.0,False,-1.7234419415512048,2.431063997390853,8,2.47357,4.1179,4.94502,90.00012000000001,59.97333,89.979,43.60957647124859,5.451197058906073,1.664759841039469,1.999142939152723,30.04779000000001,1.5242649874427296,0.008700085806207,1.5185110246076696,1.539321959613013,0.0,4.0,4.0,2,Ben vung (Low Energy)
1804,C-172943-9308-6,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.20308533333335,-154.20308533333335,0.3538996666666492,1,1.0,False,-2.1995785264487817,2.4940365709159136,6,2.49161,4.357770000000001,3.59339,84.31527,69.6947,73.42129,35.070751159984425,5.8451251933307375,1.7489775687206268,1.4421960098089186,42.568740000000005,1.529040195479545,0.0187049448508049,1.5137691342635822,1.5699300483723382,0.0,4.0,4.0,2,Ben vung (Low Energy)
1807,C-106885-2076-20,train,huggingface,C,C,12,C2/m,monoclinic,-154.3925075,-154.3925075,0.1644775000000038,1,0.9040924523224916,False,0.6368292146260766,2.377931412490128,12,2.4871,6.31514,4.53184,87.31324,74.0617,78.65645,67.10364558961258,5.591970465801048,2.5391580555667246,1.822138233283744,29.96861,1.5271646282855889,0.0319041371205617,1.4747336365136523,1.5928545638897909,0.0,4.0,4.0,2,Ben vung (Low Energy)
1808,C-142779-5330-50,train,huggingface,C,C,69,Fmmm,orthorhombic,-154.17764125,-154.17764125,0.3793437500000038,2,1.0,False,1.0013251662903488,0.2254399058618511,8,2.54675,3.65137,5.53579,94.47245,77.06357,110.45662,47.00749030326637,5.875936287908297,1.4337371159320706,2.173668400903112,37.8655,1.517290486757697,0.0709022718970647,1.2915591272005622,1.5722679867284552,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
1810,C-56514-5809-42,train,huggingface,C,C,12,C2/m,monoclinic,-154.0927925,-154.0927925,0.4641924999999958,2,0.7660908185181647,False,0.6883072370826158,0.6430409217556444,8,3.46103,3.46115,4.23874,89.88701999999999,90.12099000000002,91.71157,50.753617098070606,6.344202137258826,1.000034671759563,1.2247047844138883,1.9455400000000225,1.490822900530561,0.0980046682791254,1.37228951245635,1.7004933505300874,0.5,3.0,4.0,1,Phuc tap (High Energy)
1811,C-136249-3748-13,train,huggingface,C,C,8,Cm,monoclinic,-154.1229221428571,-154.1229221428571,0.4340628571428908,2,0.8501726229789562,False,3.386178855690888,1.5778164244552677,14,2.46183,4.79372,7.14218,95.90587,99.92289,89.96321000000002,82.57304721335233,5.898074800953737,1.9472181263531605,2.901167018031302,15.86554999999997,1.5233138446992356,0.0671279348315429,1.429396088428152,1.776477526395636,0.3499271061118826,3.0,4.0,1,Phuc tap (High Energy)
1812,C-134158-3120-13,train,huggingface,C,C,2,P-1,triclinic,-154.17228125,-154.17228125,0.3847037499999999,2,0.9773837020965505,False,1.2143676824256433,-0.0832654773600922,8,2.46604,3.62594,6.62511,94.05719000000002,75.89928,62.3877,49.73472494375493,6.216840617969366,1.4703492238568716,2.686537931258212,45.77021000000001,1.5096810458374104,0.0623791756107593,1.3229501183114352,1.575225990843417,0.4330127018922193,3.0,4.0,1,Phuc tap (High Energy)
