row_index,material_id,split,source_file,formula,elements,space_group_number,space_group_symbol,crystal_system,energy,energy_per_atom,relative_energy,hdbscan_cluster,hdbscan_probability,hdbscan_is_noise,pca1,pca2,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,b_over_a,c_over_a,angle_deviation,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,std_coordination,min_coordination,max_coordination,tier1_label
1764,C-80202-9135-24,train,huggingface,C,C,8,Cm,monoclinic,-154.1055675,-154.1055675,0.4514174999999909,-1,0.0,True,1.4813625200817055,-0.3207842713005656,12,3.48515,2.43799,9.79459,82.82981000000001,95.06390000000002,69.53264,76.57595418371847,6.381329515309872,0.6995366053111056,2.8103783194410568,32.70145000000001,1.4997102364128716,0.05614547286988,1.3934856874287616,1.5919488954311647,0.4714045207910317,3.0,4.0,noise
1778,C-107723-4437-41,train,huggingface,C,C,2,P-1,triclinic,-154.087959375,-154.087959375,0.4690256250000004,-1,0.0,True,3.862808173469302,-0.7425802974605047,16,2.5197,3.80785,11.22375,93.27829,106.37178,97.18426,102.02579157365376,6.376611973353359,1.5112314958129938,4.454399333253959,26.834330000000023,1.4816186557922202,0.0451537337437075,1.4139527229587667,1.5621065881933467,0.4841229182759271,3.0,4.0,noise
1789,C-170920-9068-3,train,huggingface,C,C,8,Cm,monoclinic,-154.067344375,-154.067344375,0.4896406249999927,-1,0.0,True,6.109172738433859,1.1161215406684557,16,2.45757,7.58584,5.72063,101.90175,89.94878,99.30018,102.92568505017564,6.432855315635978,3.0867238776515014,2.327758721013033,21.253150000000005,1.5011509656347253,0.0977778021996,1.3261603395847386,1.8993588643159216,0.4841229182759271,3.0,4.0,noise
1797,C-177284-4704-12,train,huggingface,C,C,2,P-1,triclinic,-154.07079833333333,-154.07079833333333,0.4861866666666685,-1,0.0,True,-1.6966959718578205,-3.412172038472909,12,5.8443,4.79031,5.77309,105.22607,76.96261,146.66638,85.690797919358,7.140899826613167,0.8196550485088034,0.9878154783293124,84.92984000000001,1.4143776063755036,0.0267540673827768,1.3713492684832391,1.4649360971931964,0.0,3.0,3.0,noise
1798,C-76034-2029-56,train,huggingface,C,C,12,C2/m,monoclinic,-154.11341875,-154.11341875,0.4435662500000035,-1,0.0,True,0.9196470207105673,0.3782346578204097,8,3.4691,4.921509999999999,4.84245,88.92747,135.28404,111.52362000000002,50.27960660258314,6.284950825322893,1.4186705485572624,1.3958807759937737,67.88019000000003,1.4891510473788083,0.0868056553924087,1.382127032696033,1.6658585088371816,0.5,3.0,4.0,noise
1805,C-47658-6013-30,train,huggingface,C,C,2,P-1,triclinic,-154.4385625,-154.4385625,0.1184225000000083,-1,0.0,True,-1.2495955695517884,-3.675324074442527,8,2.99614,3.70327,9.72359,116.0541,124.28016,40.737400000000015,58.16143964937384,7.27017995617173,1.2360136709232548,3.245372379127811,109.59686,1.4005415163945696,0.0010732223407866,1.3991759737983134,1.402893777085076,0.0,3.0,3.0,noise
1806,C-22159-1917-16,train,huggingface,C,C,1,P1,triclinic,-154.09625875,-154.09625875,0.4607262499999933,-1,0.0,True,4.328850991038719,2.3560597510591594,24,3.3445900000000006,7.04498,6.20541,74.51664999999998,85.64557000000002,94.98769,139.62500750606185,5.817708646085911,2.106380752199821,1.8553574578647904,24.82547000000001,1.5404178133587705,0.0729862600328914,1.4350987666148085,1.7533614086393106,0.0,4.0,4.0,noise
1809,C-34653-3008-18,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.0811375,-154.0811375,0.4758474999999862,-1,0.0,True,2.543939150472419,-1.6144628723618293,8,2.43808,7.236659999999999,5.84559,46.3927,65.2661,70.21382,67.63299179408781,8.454123974260977,2.968179879249245,2.397620258564116,88.12738000000002,1.4635738224840689,0.0630227489783976,1.3892590950845911,1.5825951084370458,0.5,3.0,4.0,noise
1814,C-172935-9081-9,train,huggingface,C,C,1,P1,triclinic,-154.186168,-154.186168,0.3708169999999882,-1,0.0,True,2.4096852164857423,-6.016268907234184,10,2.46693,4.17085,8.39487,77.84578,93.12984,89.99046,84.30830603166709,8.430830603166708,1.6907046409910291,3.402962386447933,15.293599999999998,1.3826177996843578,0.0613787195634165,1.2305493424408471,1.4137875693537871,0.3999999999999999,2.0,3.0,noise
1820,C-27819-7124-63,train,huggingface,C,C,8,Cm,monoclinic,-154.1406495,-154.1406495,0.4163355000000024,-1,0.0,True,5.720230212298333,0.832447462047448,20,2.4631100000000004,6.72772,8.12565,113.34384,72.29266,100.59266,117.46289578603516,5.873144789301758,2.7313924266476115,3.2989391460389506,51.64384000000001,1.5168243511501909,0.0663024372569201,1.3822263065864728,1.7229312070586713,0.3999999999999999,3.0,4.0,noise
1830,C-50197-3582-32,train,huggingface,C,C,6,Pm,monoclinic,-154.223735,-154.223735,0.3332499999999925,-1,0.0,True,4.632314481165217,2.9626939961542766,18,2.48906,6.26803,8.07588,62.16297000000001,72.05423,89.98866999999998,104.43764932482124,5.802091629156736,2.5182317822792544,3.244550151462801,45.79413,1.5336937255488676,0.0794387451519377,1.4236107855651068,1.8883534190065412,0.0,4.0,4.0,noise
1837,C-150715-7121-31,train,huggingface,C,C,1,P1,triclinic,-154.16116636363637,-154.16116636363637,0.3958186363636287,-1,0.0,True,6.538068765402605,-0.2699918173163441,22,2.45269,5.825149999999999,11.10046,99.30171,106.41985,114.38679,131.3337521089468,5.969716004952128,2.3750045868006144,4.525830822484701,50.108350000000016,1.50918684842177,0.0610560940195933,1.3498714343837286,1.63491830066489,0.4453617714151233,3.0,4.0,noise
1846,C-106899-908-24,train,huggingface,C,C,2,P-1,triclinic,-154.22243333333333,-154.22243333333333,0.3345516666666697,-1,0.0,True,0.0463179500147894,2.973105808642369,12,4.18874,3.41303,5.51004,86.87273,65.52564,105.91889,67.66085494703061,5.638404578919218,0.8148106590526027,1.3154409201812478,43.52051999999999,1.5380037818577528,0.0764158198216876,1.434644351121587,1.8274607222332595,0.0,4.0,4.0,noise
1860,C-141037-8469-13,train,huggingface,C,C,8,Cm,monoclinic,-154.160515,-154.160515,0.3964699999999936,-1,0.0,True,2.6870822165346664,0.2944521811178725,14,3.47307,5.307319999999999,5.77091,108.43791,94.73836,118.42508,85.21087131640077,6.08649080831434,1.5281350505460585,1.6616163797447214,51.60135,1.5100316843481982,0.0792277748998565,1.3218881526659805,1.6775965667169206,0.4517539514526257,3.0,4.0,noise
1880,C-106865-3848-15,train,huggingface,C,C,2,P-1,triclinic,-154.077525,-154.077525,0.4794599999999889,-1,0.0,True,-0.4004467493421239,-0.3096108739914878,8,4.49467,2.6986599999999994,4.70262,107.00966,102.54442,76.00919,52.26389671745619,6.532987089682024,0.6004133785127717,1.0462659105117835,43.54489000000001,1.460310267249228,0.0865376399891471,1.358462846575038,1.6625423282509166,0.4330127018922193,3.0,4.0,noise
1881,C-91012-8547-42,train,huggingface,C,C,1,P1,triclinic,-154.30476681818183,-154.30476681818183,0.252218181818165,-1,0.0,True,6.418101536033741,-1.452100398961873,22,2.4476,6.06076,10.92398,67.74659,92.9622,100.97935,147.1974311928383,6.690792326947196,2.476205262297761,4.4631394018630495,36.19496000000001,1.461181322272337,0.0517092915259204,1.3771201680709066,1.561158499891509,0.4979295977319691,3.0,4.0,noise
1885,C-136204-3885-26,train,huggingface,C,C,179,P6_522,hexagonal,-154.4111465,-154.4111465,0.1458384999999964,-1,0.0,True,-2.767315851901719,2.017101329989987,6,3.3211,4.837610000000001,4.83852,42.59648000000002,46.6303,46.62684000000001,35.55803300211759,5.926338833686265,1.456628827798019,1.4569028333985727,134.14637999999997,1.5282471824402812,0.0114581221561441,1.516336937074526,1.5412736163253904,0.0,4.0,4.0,noise
1887,C-189736-8326-12,train,huggingface,C,C,11,P2_1/m,monoclinic,-154.22122,-154.22122,0.3357650000000092,-1,0.0,True,4.240606653988042,0.6239395486989907,14,2.46207,4.9413,8.93138,111.14937,73.95943,119.87858,87.24021858666892,6.231444184762066,2.006969744970695,3.627589792329219,67.06852000000002,1.50391621856835,0.0789647444578108,1.3903048904559203,1.745205455166273,0.4517539514526257,3.0,4.0,noise
1926,C-137421-6940-46,train,huggingface,C,C,8,Cm,monoclinic,-154.30947818181818,-154.30947818181818,0.2475068181818187,-1,0.0,True,4.85864635220989,0.8004158289249249,22,2.4643299999999995,6.63608,8.89825,61.40362999999999,89.96372,79.27876000000002,124.87502217555296,5.676137371616044,2.692853635673794,3.610819167887419,39.35388999999999,1.5195591399250754,0.0252357886256534,1.4731536737975828,1.608343746513657,0.2874797872880344,3.0,4.0,noise
1927,C-102787-7037-19,train,huggingface,C,C,1,P1,triclinic,-154.08378000000002,-154.08378000000002,0.4732049999999788,-1,0.0,True,5.801315312023476,-1.1082159826605509,24,3.47668,6.81649,7.65694,86.8403,73.69475,70.71263,164.24474292454187,6.8435309551892445,1.9606319822359264,2.202371227723,38.75232,1.4530547947315753,0.0742581725785191,1.3531448479763626,1.668433230592541,0.4330127018922193,3.0,4.0,noise
1939,C-137427-8292-72,train,huggingface,C,C,8,Cm,monoclinic,-154.0868925,-154.0868925,0.4700924999999927,-1,0.0,True,6.898133499752057,-0.4038296827376326,20,2.46416,4.724220000000001,10.48986,85.49983,90.02543000000001,74.85792,117.48399251326587,5.874199625663294,1.9171725861957016,4.2569719498733845,19.66768000000002,1.5131883504133927,0.0769047477790583,1.2933839807213363,1.7841042749654763,0.5567764362830021,2.0,4.0,noise
1958,C-104330-9065-48,train,huggingface,C,C,1,P1,triclinic,-154.07063777777776,-154.07063777777776,0.4863472222222356,-1,0.0,True,5.1593352724223855,-0.8168110886283538,18,2.48446,3.68091,13.90262,77.63634,76.65582,70.15308,115.07270624847264,6.392928124915147,1.481573460631284,5.595831689783696,45.55475999999999,1.5036749004421983,0.0496376289588604,1.3888609249538084,1.5801622432584117,0.415739709641549,3.0,4.0,noise
1966,C-57225-6021-50,train,huggingface,C,C,1,P1,triclinic,-154.1238181818182,-154.1238181818182,0.4331668181818031,-1,0.0,True,4.7483672019782,1.9545246494311117,22,2.5395900000000005,7.173450000000001,7.27143,85.37444,97.76208,77.33387,127.2246124330575,5.782936928775341,2.8246488606428595,2.8632298914391687,25.053769999999982,1.5267439225791386,0.0575886887123195,1.4185253049479918,1.698990469341909,0.0,4.0,4.0,noise
1987,C-57113-4466-35,train,huggingface,C,C,5,C2,monoclinic,-154.13412833333334,-154.13412833333334,0.4228566666666609,-1,0.0,True,-0.9849594665079048,2.024958245887009,12,4.72766,4.53645,4.38272,58.39072000000001,77.77449,103.70664,71.07117250205629,5.92259770850469,0.9595550441444604,0.9270379003566246,57.54143,1.5341314974504403,0.0547915037874394,1.451250716306279,1.647348491070806,0.0,4.0,4.0,noise
1993,C-148219-4273-26,train,huggingface,C,C,227,Fd-3m,cubic,-154.54398875,-154.54398875,0.0129962499999862,-1,0.0,True,1.1868807914765986,1.747628309288912,16,2.48759,4.304350000000001,9.62577,121.45947,97.43251,90.0032,86.90030324756935,5.431268952973085,1.7303293549178125,3.869516278808003,38.89518,1.522295341737198,0.0012493074363763,1.5200995324443332,1.5247533665917077,0.0,4.0,4.0,noise
1997,C-148252-2749-54,train,huggingface,C,C,65,Cmmm,orthorhombic,-154.06872875,-154.06872875,0.4882562500000063,-1,0.0,True,-0.2020320518524966,-0.5011547929023429,8,4.80823,4.20521,3.59724,90.14464,131.92092,90.06061,54.11908241663064,6.76488530207883,0.8745858663167112,0.7481422477710093,42.12616999999999,1.4830969239101308,0.0803801808687726,1.329496205718031,1.6271073320218274,0.5,3.0,4.0,noise
2001,C-56487-1364-46,train,huggingface,C,C,2,P-1,triclinic,-154.15515875,-154.15515875,0.4018262499999991,-1,0.0,True,2.4574364530680586,-0.613995836651773,16,4.22389,3.28507,8.86892,85.1072,93.37794,56.14187,100.97556419535222,6.310972762209514,0.777735689139632,2.0997043010116268,42.12886999999999,1.483671830690548,0.0719656316122899,1.3481843523149035,1.6307698850474823,0.5,3.0,4.0,noise
2007,C-13671-2117-16,train,huggingface,C,C,1,P1,triclinic,-154.18558916666666,-154.18558916666666,0.371395833333338,-1,0.0,True,3.320433097068448,0.502200312850887,12,2.67306,4.824789999999999,6.42657,78.21205,71.28537,76.63176999999999,75.60883575569761,6.300736312974801,1.804968837212782,2.4041996812641693,43.870810000000006,1.4719078505823489,0.1038811977502701,1.3646940116545168,1.7615421387487058,0.4714045207910317,3.0,4.0,noise
2027,C-28228-7733-13,train,huggingface,C,C,2,P-1,triclinic,-154.071164,-154.071164,0.4858209999999872,-1,0.0,True,-0.280590080610505,-0.2422673335036833,10,5.85761,4.34938,3.93396,69.87113,81.00032,42.80251999999999,63.21199269611216,6.321199269611215,0.7425178528444195,0.6715981432700368,76.32603000000002,1.4756731943412098,0.0794336955102681,1.3633326119618017,1.652452008946511,0.4898979485566356,3.0,4.0,noise
2041,C-130522-136-24,train,huggingface,C,C,2,P-1,triclinic,-154.091611,-154.091611,0.465373999999997,-1,0.0,True,1.820604142803823,-1.046826399278272,10,3.48051,5.80582,5.75079,78.82999,126.87129,127.79948,70.61790367873498,7.061790367873497,1.6680946183174303,1.652283717041468,85.84078000000001,1.4700035754068217,0.0854302944815794,1.3471910781102645,1.590579893097391,0.4898979485566356,3.0,4.0,noise
2042,C-56471-7021-1,train,huggingface,C,C,1,P1,triclinic,-154.20701416666665,-154.20701416666665,0.3499708333333444,-1,0.0,True,0.2027650812130302,0.2045327439781628,12,4.525480000000001,3.3712,6.58169,83.08158,99.83197,133.76678999999996,71.4484093597093,5.954034113309109,0.7449375535854759,1.4543628521173442,60.517179999999954,1.5176959342256953,0.0458880075271149,1.3796284001006458,1.6166982283887914,0.3726779962499649,3.0,4.0,noise
2043,C-149241-6086-54,train,huggingface,C,C,1,P1,triclinic,-154.09875454545454,-154.09875454545454,0.4582304545454576,-1,0.0,True,5.126543712431837,-0.5019205134287409,22,3.38321,4.81858,10.18569,102.45758,77.78627,121.57222,137.16651372988665,6.234841533176666,1.4242627563763408,3.0106585166158766,56.24352999999999,1.5091108080929363,0.0670506442078991,1.327987211395986,1.6511926274178128,0.4453617714151233,3.0,4.0,noise
2078,C-90811-1769-42,train,huggingface,C,C,1,P1,triclinic,-154.148826875,-154.148826875,0.4081581249999999,-1,0.0,True,3.8811179891917416,0.2140417712298954,16,2.49639,4.65582,9.39474,101.44364,108.22994,61.07291999999999,90.6268445981364,5.664177787383525,1.8650210904546167,3.7633302488793823,58.60066000000001,1.5278305072004856,0.0551702806022821,1.326194492408839,1.611669707093205,0.3307189138830738,3.0,4.0,noise
2080,C-9618-6957-9,train,huggingface,C,C,1,P1,triclinic,-154.300639375,-154.300639375,0.2563456249999944,-1,0.0,True,-0.1705939151754727,1.8096667427572597,16,4.60927,4.65368,5.65587,126.98012,98.19439,97.75870000000002,92.11139439669732,5.756962149793583,1.0096349313448765,1.2270641554953388,52.93321000000002,1.5314716516697229,0.0386653529596765,1.4740116919312023,1.61246990078264,0.0,4.0,4.0,noise
2098,C-106067-9179-12,train,huggingface,C,C,8,Cm,monoclinic,-154.337793,-154.337793,0.2191919999999925,-1,0.0,True,4.186988411588112,2.339790719738186,20,2.48677,7.84768,6.03683,80.81077,78.11779,80.89807,112.8455350462167,5.642276752310835,3.1557723472617094,2.427578746727683,30.17336999999999,1.530468962467134,0.0543633345084053,1.4274427131948166,1.6951303339805113,0.0,4.0,4.0,noise
2116,C-145340-6787-56,train,huggingface,C,C,2,P-1,triclinic,-154.116135,-154.116135,0.4408499999999833,-1,0.0,True,1.042880859175506,-0.0960159582887746,8,3.44298,5.770409999999999,5.07595,50.20262999999999,42.93122,70.21895,51.11408769275822,6.389260961594777,1.6759928898802778,1.4742897141429807,106.6472,1.4881471777779676,0.0881073000835662,1.361217157590635,1.5958854842051318,0.5,3.0,4.0,noise
2126,C-40114-7976-48,train,huggingface,C,C,229,Im-3m,cubic,-154.07763083333333,-154.07763083333333,0.4793541666666669,-1,0.0,True,-3.504633197447776,1.411665297323953,6,3.7271,4.30173,3.72723,54.71264,70.50992,54.69975,39.81013163654405,6.635021939424008,1.1541761691395456,1.0000348796651553,90.07769,1.5210019745283745,0.0007138297221847,1.519210046595767,1.5223481388685425,0.0,4.0,4.0,noise
2158,C-80174-5232-6,train,huggingface,C,C,38,Amm2,orthorhombic,-154.16621833333332,-154.16621833333332,0.3907666666666785,-1,0.0,True,2.9914747669686763,0.5300516052016195,12,2.52251,5.41811,6.93476,61.64426000000001,111.26412,117.85755,72.52467085143934,6.043722570953278,2.14790426995334,2.749150647569286,77.47740999999999,1.502600022098939,0.0698406360803321,1.3718284067480415,1.674902233584897,0.4714045207910317,3.0,4.0,noise
2166,C-107748-2637-12,train,huggingface,C,C,12,C2/m,monoclinic,-154.18784875,-154.18784875,0.3691362499999968,-1,0.0,True,-1.2837220297441705,2.026802376030416,8,3.3226800000000005,6.556569999999999,3.32297,124.06169,83.409,124.06617,47.546993851541856,5.943374231442732,1.97327759519424,1.0000872789435034,74.71886000000002,1.5262858946608917,0.0299689152570562,1.4817637900923262,1.5693133336885747,0.0,4.0,4.0,noise
2171,C-142779-5330-38,train,huggingface,C,C,12,C2/m,monoclinic,-154.228265,-154.228265,0.3287200000000041,-1,0.0,True,3.1987890109997656,-1.0647992302031009,12,2.42691,7.619680000000001,6.33691,45.92896999999999,100.96546,90.10756,81.23146819576623,6.769289016313852,3.139663193113878,2.611102183434902,55.14405000000001,1.4380193076317331,0.0526099237494681,1.3912070926667144,1.5303341106894714,0.3726779962499649,3.0,4.0,noise
2175,C-189715-4459-35,train,huggingface,C,C,6,Pm,monoclinic,-154.07748785714284,-154.07748785714284,0.4794971428571557,-1,0.0,True,4.959043435257433,-1.8333575243645197,14,2.44431,6.93641,6.06918,94.6946,89.47725000000001,110.62129,95.9638114378334,6.854557959845243,2.8377783505365524,2.4829829276973867,25.838639999999984,1.4412250305653025,0.0744404258728493,1.2992605253567313,1.654478343961758,0.5150787536377127,2.0,4.0,noise
2178,C-126151-6380-24,train,huggingface,C,C,179,P6_522,hexagonal,-154.40926066666665,-154.40926066666665,0.1477243333333433,-1,0.0,True,-3.1036095895641225,2.1030330642477835,6,3.51695,4.83547,3.51836,43.29458,60.013670000000005,68.67084,35.53866435938916,5.92311072656486,1.374904391589303,1.0004009155660445,98.02091,1.52806043942518,0.0113833425971633,1.5160045261315305,1.5407024385712604,0.0,4.0,4.0,noise
2234,C-106067-9179-3,train,huggingface,C,C,12,C2/m,monoclinic,-154.17645277777777,-154.17645277777777,0.3805322222222287,-1,0.0,True,3.2828960241842093,-0.7624922015781567,18,4.09554,6.71858,5.74822,63.22374000000001,84.29639,58.34823000000001,118.23477988075516,6.568598882264176,1.640462551946752,1.40353164662047,64.13163999999998,1.4970628846463747,0.0644032259068498,1.316754990635149,1.594812569616057,0.4714045207910317,3.0,4.0,noise
2241,C-27817-3201-54,train,huggingface,C,C,2,P-1,triclinic,-154.24356458333332,-154.24356458333332,0.3134204166666734,-1,0.0,True,7.752150145595048,-1.3673445800357085,24,2.44182,6.44916,12.09316,121.09899,86.40685,85.63489,161.43150693409632,6.72631278892068,2.6411283386981843,4.952519022696186,39.05725,1.4675095794084858,0.0651112986478708,1.3739812210688198,1.602269883374997,0.4930066485916347,3.0,4.0,noise
2244,C-106096-2640-29,train,huggingface,C,C,1,P1,triclinic,-154.11805611111112,-154.11805611111112,0.4389288888888814,-1,0.0,True,2.15581838557627,-0.6492694045487364,18,4.66741,4.797750000000001,6.13086,66.48103,100.07472,75.44224,115.83485671145496,6.435269817303054,1.0279255518585255,1.3135464850955882,48.15145,1.4864779400514687,0.0584834626669834,1.3685339548894138,1.6023195513088366,0.4714045207910317,3.0,4.0,noise
2273,C-134201-7830-34,train,huggingface,C,C,12,C2/m,monoclinic,-154.18633625,-154.18633625,0.3706487499999866,-1,0.0,True,-1.5055539473089077,2.169857734515259,8,3.4355500000000005,4.99184,4.91712,120.52763,79.05137,136.55561,47.61783112245487,5.952228890306858,1.452995881299937,1.4312468163758347,88.03187,1.531081203896179,0.0338173439995698,1.500949088980323,1.6060046032782385,0.0,4.0,4.0,noise
2277,C-170362-9529-14,train,huggingface,C,C,8,Cm,monoclinic,-154.0955607142857,-154.0955607142857,0.4614242857142869,-1,0.0,True,3.785894478189501,2.976799318353698,14,2.48491,6.321459999999999,6.68918,113.46688,111.81393,101.34172,81.82821434788868,5.84487245342062,2.5439392171145028,2.6919204317258973,56.62253,1.5414405369063289,0.0907680518994258,1.3807148435509642,1.8903295927608468,0.0,4.0,4.0,noise
2300,C-102779-953-51,train,huggingface,C,C,1,P1,triclinic,-154.069023,-154.069023,0.4879620000000102,-1,0.0,True,5.557026166701112,1.300638496047287,20,2.46046,5.902429999999999,9.21611,63.00507000000001,90.35646,98.73308,117.57840361897117,5.878920180948557,2.3989132113507226,3.7456857660762624,36.08446999999999,1.529836682792887,0.0621563151218371,1.4278030958719912,1.780431624503044,0.3,3.0,4.0,noise
2352,C-57189-1444-34,train,huggingface,C,C,1,P1,triclinic,-154.07239375,-154.07239375,0.484591249999994,-1,0.0,True,5.566653679662313,0.0459002475488248,24,3.34399,6.72809,7.06656,100.78227,100.06352,101.74869,149.11824431651166,6.213260179854653,2.011994653094058,2.113212061040852,32.594480000000004,1.520459784907837,0.0654107978915351,1.3305734698046496,1.691580932936655,0.3726779962499649,3.0,4.0,noise
2381,C-47662-4096-47,train,huggingface,C,C,12,C2/m,monoclinic,-154.11635875,-154.11635875,0.4406262500000082,-1,0.0,True,1.919227258154942,-2.9047987174392134,8,2.4393,5.73711,5.66149,113.08892000000002,90.05303999999998,102.2268,70.9187283701208,8.8648410462651,2.351949329725741,2.3209486328044933,35.368759999999995,1.4359637861126373,0.0573171794525024,1.3148802662559256,1.503454321731342,0.4330127018922193,3.0,4.0,noise
2392,C-176633-3584-14,train,huggingface,C,C,1,P1,triclinic,-154.1520164285714,-154.1520164285714,0.4049685714286113,-1,0.0,True,1.3010906521391807,-0.2329406664020456,14,4.48926,3.33684,8.15385,96.94839000000002,97.83517,132.70098,85.01927061123683,6.072805043659774,0.7432939950014034,1.8163015730877696,57.48454000000001,1.5083686220666594,0.0549504983418568,1.3633782123174496,1.6098136627979154,0.4517539514526256,3.0,4.0,noise
2401,C-28236-2280-28,train,huggingface,C,C,63,Cmcm,orthorhombic,-154.25523033333334,-154.25523033333334,0.3017546666666533,-1,0.0,True,0.4123830101876736,-1.3570217168687355,6,2.43035,4.88811,6.07524,43.79361,66.29049,60.074880000000014,43.182641739886016,7.197106956647669,2.0112782109572698,2.4997387207603845,99.84102,1.4453271995197088,0.0505141336696811,1.3783117809450838,1.49402392975876,0.4714045207910317,3.0,4.0,noise
2404,C-177264-2024-41,train,huggingface,C,C,1,P1,triclinic,-154.0853875,-154.0853875,0.4715975000000014,-1,0.0,True,2.144424247642851,-1.1284367500567969,16,4.822570000000001,4.5002,5.78377,110.12577,77.51559,105.16594,112.64563416762118,7.040352135476324,0.9331538992694765,1.1993128145366472,47.776120000000006,1.4525718577697573,0.0795288372621883,1.344725306785613,1.6732599215377817,0.4330127018922193,3.0,4.0,noise
2407,C-176683-1873-17,train,huggingface,C,C,2,P-1,triclinic,-154.14500700000002,-154.14500700000002,0.4119779999999764,-1,0.0,True,0.7487547778834144,-1.3205063480398,10,3.68617,4.24839,6.23709,50.70487000000001,103.77771,85.47273,69.90069032316117,6.990069032316117,1.15252145180499,1.6920245132481684,57.60011,1.4646597781567536,0.0576467765838036,1.3448198370221338,1.545831745586514,0.4898979485566356,3.0,4.0,noise
2420,C-13923-8552-41,train,huggingface,C,C,178,P6_122,hexagonal,-154.40884166666666,-154.40884166666666,0.148143333333337,-1,0.0,True,-3.0543698257096152,2.013789563138745,6,3.51713,4.83396,3.51896,68.66009,120.01313,136.69588,35.53212597494495,5.922020995824158,1.3744046992860657,1.0005203105941491,98.04892,1.5279601252512578,0.0112823695699326,1.5161912740947208,1.5408413635673892,0.0,4.0,4.0,noise
2468,C-150729-2084-17,train,huggingface,C,C,6,Pm,monoclinic,-154.12255888888888,-154.12255888888888,0.4344261111111223,-1,0.0,True,6.605365667224989,-0.202314936268186,18,2.47636,4.34927,11.89752,93.31252,90.02169000000002,89.96718,127.92642870466688,7.107023816925937,1.756315721462146,4.8044387730378455,3.367030000000028,1.5034218095842813,0.0830004504098105,1.341106253338118,1.829168716444204,0.415739709641549,3.0,4.0,noise
2478,C-130242-4586-60,train,huggingface,C,C,1,P1,triclinic,-154.101628,-154.101628,0.4553569999999922,-1,0.0,True,3.750274969710177,2.2094168201922906,20,2.46901,5.93928,7.85987,89.20016999999999,86.38803000000001,84.16754,114.43050968974264,5.721525484487132,2.405530961802504,3.1834095447163038,10.244259999999995,1.5363079118619694,0.0454194137781499,1.4568379045863118,1.6848700620003747,0.0,4.0,4.0,noise
2485,C-56514-5809-14,train,huggingface,C,C,15,C2/c,monoclinic,-154.07739916666665,-154.07739916666665,0.4795858333333456,-1,0.0,True,0.3093501243169381,-3.514223114719184,12,3.08791,3.63981,10.22895,62.05233,114.2664,115.3063,88.56183393477822,7.380152827898185,1.1787293023436565,3.3125803537020184,77.52037000000001,1.4125370774964248,0.0230884121564734,1.3864693477068069,1.456794079913994,0.0,3.0,3.0,noise
2486,C-56505-7826-29,train,huggingface,C,C,2,P-1,triclinic,-154.15935083333332,-154.15935083333332,0.3976341666666769,-1,0.0,True,1.2487825908623904,-1.7753047827858446,12,4.569069999999999,6.01854,4.72705,115.8065,88.68918000000001,126.79422,88.46551708867231,7.372126424056026,1.3172352360546022,1.0345759640364454,63.91154,1.454002685384647,0.0678939932027609,1.3371812783375951,1.5498184629614418,0.4714045207910317,3.0,4.0,noise
2509,C-184078-4879-22,train,huggingface,C,C,8,Cm,monoclinic,-154.27141214285714,-154.27141214285714,0.2855728571428528,-1,0.0,True,4.306572829380965,-1.1526566988328213,14,2.43863,8.48049,6.44596,131.46391000000003,100.93596,89.97727,96.65193750919654,6.903709822085467,3.4775632219729933,2.643271016923437,52.42260000000002,1.4462899115517762,0.0506914917701922,1.3831946434262898,1.5439380139512155,0.4517539514526257,3.0,4.0,noise
2514,C-157693-2980-48,train,huggingface,C,C,2,P-1,triclinic,-154.144869,-154.144869,0.4121159999999975,-1,0.0,True,-3.364967959869752,-3.2929413274499084,6,4.81875,4.8318,3.45903,125.77099,69.60587000000001,135.84712,45.15773532125241,7.526289220208735,1.0027081712062258,0.7178272373540856,102.01223999999998,1.4087178824933355,0.0217915222820008,1.38338609975991,1.446824814332465,0.0,3.0,3.0,noise
2546,C-80155-5756-27,train,huggingface,C,C,44,Imm2,orthorhombic,-154.07071916666666,-154.07071916666666,0.4862658333333343,-1,0.0,True,3.1699652555002995,0.2950869872406353,12,2.49639,3.99905,9.47095,50.68392,97.56743,90.00798,72.08389110426054,6.006990925355045,1.6019331915285673,3.793858331430586,46.891490000000005,1.520178353577395,0.0660400626648895,1.3324760435265597,1.6567527684673518,0.3726779962499649,3.0,4.0,noise
2548,C-107752-5318-37,train,huggingface,C,C,2,P-1,triclinic,-154.13289749999998,-154.13289749999998,0.424087500000013,-1,0.0,True,-1.4380425011441005,2.014322827763781,12,4.96641,3.86406,3.95897,68.93798,108.30655,90.75233,66.88270210102462,5.573558508418718,0.7780388650957131,0.7971492486524472,40.12090000000002,1.5387083776133557,0.049449380358301,1.424838546530781,1.622825472319703,0.0,4.0,4.0,noise
2588,C-172945-2721-39,train,huggingface,C,C,2,P-1,triclinic,-154.140445,-154.140445,0.4165399999999977,-1,0.0,True,0.0049373806647939,-1.5578629133024005,10,4.85387,3.69312,6.20083,103.28491,123.4786,112.71751,69.93594910264297,6.993594910264297,0.7608609212854897,1.2775022816845116,69.48102000000003,1.4642717925258908,0.0583047472911181,1.340817967225037,1.5436364539950838,0.4898979485566356,3.0,4.0,noise
