num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination
12.0,2.46592,5.99121,5.81453,116.63372,77.83365,101.83687999999998,74.45893805454101,6.204911504545084,3.214266082677945,2.4296043667272254,2.3579556514404363,50.63694999999997,12.0,1.494730289712018,0.0581386715821578,1.3267948558754374,1.5802363764915304,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,2.88911,3.64063,4.81784,67.7586,79.50144,68.61757999999999,43.61851937685313,7.269753229475522,2.74345441523554,1.26012162915223,1.6675862116707223,54.12238000000001,2.0,1.4095742557816566,0.021135488015585,1.375276807233785,1.4389692060841703,3.0,0.0,3.0,3.0
8.0,2.44723,3.37665,7.5375,78.09176,90.04376,111.31262,56.58869070690964,7.073586338363705,2.81953674431166,1.3797844910368051,3.0800129125582805,33.26462000000002,12.0,1.4691704611916598,0.0618281670797483,1.3967712926775406,1.5931734899977856,3.5,0.5,3.0,4.0
10.0,2.43131,3.10466,10.9565,74.72512,103.00141,113.28438,72.59974872407042,7.259974872407042,2.7471495350320594,1.2769494634579712,4.506418350601116,51.560670000000016,8.0,1.4023297560716643,0.0019226772609425,1.3975811722327245,1.4052128127098946,3.0,0.0,3.0,3.0
10.0,2.4378,4.844280000000001,6.52503,121.64015,101.44022,82.93615999999999,64.28294110177286,6.428294110177286,3.1025706436644973,1.987152350479941,2.676605956190007,50.14421,2.0,1.4710827436797014,0.0638575862010213,1.3691377036225651,1.5738508983988688,3.4,0.4898979485566356,3.0,4.0
6.0,2.42888,3.07247,6.23328,79.36844000000002,89.72518,112.79964,41.99649650162414,6.999416083604023,2.849414344976058,1.264973979776687,2.566318632456112,33.70601999999998,166.0,1.40163961312564,0.0016088281181621,1.3993814646643357,1.40302720465055,3.0,0.0,3.0,3.0
10.0,2.45425,4.59177,5.35917,84.39042000000002,89.98769000000001,74.52142999999998,57.90407420975667,5.790407420975667,3.4443580814071444,1.8709463176123051,2.1836283997147805,21.100459999999984,8.0,1.5137390385813765,0.0394749932444044,1.4222237232905903,1.5812650538767985,3.8,0.3999999999999999,3.0,4.0
10.0,2.44629,4.58461,6.21963,98.29352,78.64749,105.61530000000002,65.55758399356952,6.555758399356952,3.042247041476353,1.874107321699389,2.5424745226444947,35.261330000000015,12.0,1.4700546414519915,0.078755276726776,1.320678215572413,1.6438941988468092,3.4,0.4898979485566356,3.0,4.0
6.0,3.04075,2.42795,5.83505,100.97168,93.32549,92.08481,42.170857631000345,7.028476271833391,2.8376330549772137,0.7984707720134835,1.918950916714626,16.381980000000013,12.0,1.4013915484854744,0.0033481014695895,1.3966800283119232,1.4043446221089555,3.0,0.0,3.0,3.0
10.0,2.48983,3.93694,5.94812,82.38376000000001,102.10135,90.00029000000002,56.48352254098041,5.648352254098041,3.530983143023229,1.5812083555905423,2.388966314969295,19.717880000000008,12.0,1.529745355269276,0.0425538553152456,1.4336709298732375,1.594753952129475,4.0,0.0,4.0,4.0
10.0,3.88399,4.55597,6.1747,47.45481,72.81895,64.7445,72.80071859260465,7.280071859260465,2.7395658972387453,1.1730128038434704,1.589782671943028,84.98174,2.0,1.4101921846862424,0.0356922763964078,1.3455447608333913,1.4782917871700745,3.0,0.0,3.0,3.0
12.0,3.28024,4.294379999999999,5.67685,89.73619,73.42801,90.40439,76.64208253938537,6.386840211615447,3.12270793291584,1.3091664024583567,1.7306203204643564,17.240190000000013,2.0,1.4962279346447964,0.0667285795630212,1.357594269076968,1.6248565132630224,3.6666666666666665,0.4714045207910317,3.0,4.0
22.0,2.47384,6.271099999999999,8.67538,90.99547,94.74499000000002,96.04095,133.3349610426178,6.060680047391719,3.2907588651970943,2.5349658829997086,3.5068476538498854,11.781410000000022,2.0,1.525083681998143,0.0582927741620219,1.3081696574712125,1.6721224550649512,3.909090909090909,0.2874797872880344,3.0,4.0
6.0,3.14379,3.41427,4.80996,68.58127,92.28861000000002,67.54183999999998,43.44122856853117,7.240204761421862,2.754650904536118,1.0860362810493067,1.5299876900174632,46.16550000000004,2.0,1.4111316436819528,0.0172797552837603,1.3744270655859978,1.4330519383258506,3.0,0.0,3.0,3.0
12.0,3.64024,4.278159999999999,8.19643,93.09211,80.58243,46.05732,88.11511000138906,7.342925833449088,2.716115761952252,1.1752411928883806,2.2516180251851523,56.45236,2.0,1.4107566725777991,0.0217995036706013,1.3769297539874643,1.444523544828617,3.0,0.0,3.0,3.0
10.0,2.48301,3.63024,7.32557,60.23246,90.00676,89.99848000000001,57.31897264202584,5.731897264202583,3.4795174574455783,1.462031969263112,2.950278089898953,29.77581999999999,51.0,1.5253725097780273,0.0256619096375763,1.4882159624336493,1.5795631304840636,4.0,0.0,4.0,4.0
10.0,2.44603,4.5677,6.36317,94.49972,78.93114,105.52169,67.19925120506278,6.719925120506278,2.9679254214033333,1.8673932862638645,2.601427619448658,31.090270000000004,8.0,1.4683238696766632,0.0668056329911534,1.316875562613975,1.5597211117794854,3.4,0.4898979485566356,3.0,4.0
10.0,2.5178,4.63961,6.36324,60.11406,87.1028,110.89839,57.76753847241215,5.776753847241215,3.452498950531213,1.8427238064977365,2.527301612518866,53.68153,1.0,1.5240919781295863,0.0728450362883514,1.3055917766141756,1.6384374191516802,3.8,0.3999999999999999,3.0,4.0
6.0,2.46708,3.37139,6.15508,112.46715,101.7193,111.33582,40.43560784927477,6.739267974879129,2.9594069666646763,1.3665507401462456,2.4948846409520566,55.52227000000002,12.0,1.487930850159205,0.0570923740859289,1.400766593491926,1.5824870938898248,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,2.48749,4.06284,4.69252,73.97297,90.01010000000001,90.00591,45.5805984721756,5.697574809021949,3.5004782321587604,1.6333090786294615,1.8864477847147123,16.043040000000005,10.0,1.5286327498696606,0.0497611795769382,1.4675097838737745,1.643213632998554,4.0,0.0,4.0,4.0
10.0,2.4429100000000004,4.640189999999999,7.49484,57.129650000000005,98.33727,105.2967,68.82836443445062,6.882836443445062,2.897676961955348,1.8994518832048652,3.0679967743388006,56.50432,2.0,1.4460658564177755,0.056563756810073,1.3203873420820276,1.5287972075567695,3.2,0.3999999999999999,3.0,4.0
6.0,2.48804,3.5159799999999994,4.30507,114.08817,73.19996,89.99853000000002,32.612058182205026,5.4353430303675045,3.6693611578235448,1.4131525216636387,1.7303057828652273,40.889679999999984,227.0,1.522672093973817,0.0004394392331246,1.5219353195215626,1.523163605538838,4.0,0.0,4.0,4.0
6.0,2.47511,4.24807,3.72196,64.02139,90.00095999999999,89.99791,35.18010224935194,5.86335037489199,3.4015085778401635,1.716315638496875,1.5037553886493935,25.98165999999999,63.0,1.5262678812694663,0.014428018376377,1.4985756294207164,1.5411584688404696,4.0,0.0,4.0,4.0
6.0,2.49539,4.351300000000001,5.02672,115.72977000000002,119.81017,89.99025000000002,41.00746050213282,6.83457675035547,2.91813777554552,1.7437354481664191,2.0144025583175376,55.54969,194.0,1.4871492847229064,0.0162045016197183,1.4702799031782072,1.5048573596811985,4.0,0.0,4.0,4.0
12.0,3.3693,3.8186,6.58511,89.25515000000001,124.55621,95.49272000000002,69.36766835987606,5.780639029989672,3.450178516874643,1.1333511411865966,1.9544445433769624,40.79378,2.0,1.5456430695323888,0.1034300722469617,1.4085385804769663,1.867627069489228,4.0,0.0,4.0,4.0
8.0,3.35415,2.45405,7.77074,89.96861,71.66262,68.49812999999999,56.01048523251036,7.001310654063794,2.8486432870252854,0.7316458715322809,2.3167538720689294,39.87064000000001,12.0,1.4695448427459554,0.0599721627754661,1.4021753864434232,1.5863409604818894,3.5,0.5,3.0,4.0
12.0,2.42724,5.51531,6.33825,79.26312,78.99869,76.99335,80.23713517262271,6.686427931051893,2.982793922365639,2.27225573078888,2.611299253473081,34.74484,12.0,1.4391829610335365,0.0537216540033928,1.3859350972004092,1.533170733029336,3.1666666666666665,0.3726779962499649,3.0,4.0
16.0,3.4614100000000003,3.3748900000000006,9.43432,94.54916,61.70213,89.93456000000002,96.63987184511645,6.039991990319778,3.3020303051795143,0.9750044057190568,2.72557137120422,32.91246999999999,1.0,1.513346789662542,0.0719869379832449,1.387701597674237,1.7134476572147868,3.75,0.4330127018922193,3.0,4.0
8.0,3.28932,4.685029999999999,4.69445,93.30169,59.54359999999999,59.54976999999999,48.709015316840144,6.088626914605018,3.275654244348007,1.4243156640278232,1.4271794778252038,64.20832000000003,12.0,1.5298914396629024,0.0549433897237513,1.4611816618842188,1.616012920144129,4.0,0.0,4.0,4.0
8.0,4.30416,3.75724,4.30247,64.10112,58.37017999999999,64.13493,51.30608691302615,6.413260864128269,3.1098433414166733,0.8729322330024905,0.9996073566038436,83.39377000000002,12.0,1.498220051943795,0.0091444613599388,1.4828340741284505,1.5234153934610073,4.0,0.0,4.0,4.0
10.0,2.48125,5.46725,5.0423,57.12198999999998,89.97827,89.99239,57.44584158530533,5.744584158530532,3.471832955125369,2.203425692695214,2.03216120906801,32.90735000000002,38.0,1.5288250866437356,0.0318275279687541,1.500796947952037,1.6033990080105265,4.0,0.0,4.0,4.0
6.0,2.48118,3.68915,4.21573,75.22816,90.01417,70.36382,34.98635310171351,5.831058850285586,3.4203456194067807,1.4868530296068805,1.699082694524379,34.422189999999986,12.0,1.5268807365260926,0.0241159565203848,1.491174529429621,1.569888118807914,4.0,0.0,4.0,4.0
6.0,2.48782,4.30421,4.30406,48.18924,73.21775,73.22311,32.58893988545919,5.431489980909865,3.671964169164581,1.730113111077168,1.730052817326012,75.3699,227.0,1.522312362667473,0.0003280194817356,1.5219680101716972,1.5227019895682667,4.0,0.0,4.0,4.0
24.0,2.47028,7.02926,9.35547,114.62578,105.33762000000002,79.94257,142.0309202112428,5.917955008801783,3.370123051867469,2.8455316806192013,3.787210356720696,50.02083,8.0,1.5078932926583564,0.0536156056283671,1.341223596554845,1.616950177609826,3.75,0.4330127018922193,3.0,4.0
8.0,3.69983,5.51787,4.83311,57.78922,59.6067,46.63108999999999,59.09699209745308,7.387124012181635,2.6998648678685604,1.4913847392988326,1.3063059654092215,105.97299,2.0,1.4089427629182278,0.02870274383413,1.3683887435519209,1.4422571119945191,3.0,0.0,3.0,3.0
6.0,2.95196,3.63638,4.82457,67.72035,111.28784,105.46566,44.15016128097172,7.358360213495287,2.710418628120374,1.2318527351319122,1.6343615767151314,59.03315000000002,2.0,1.4098171661939531,0.0224846712689781,1.3809134046168436,1.447569589259571,3.0,0.0,3.0,3.0
8.0,3.31992,3.7851,3.92022,88.03517999999998,105.84694,84.11844,47.04077132008704,5.88009641501088,3.3918213558817194,1.1401178341646785,1.180817610062893,23.69332000000001,1.0,1.535776649316113,0.0464107938367398,1.4446229011004068,1.6003772058941568,4.0,0.0,4.0,4.0
12.0,2.52362,4.37446,7.55705,106.27372,65.56239,84.24505999999998,70.64251085925082,5.886875904937568,3.3879152401275148,1.7334067728104865,2.9945277022689627,46.46627000000002,1.0,1.5112417848342106,0.0834956758685611,1.3359505237350695,1.6564860858414794,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,2.92787,3.639559999999999,4.81768,67.72978,72.65457,70.18504,43.83868673906294,7.306447789843824,2.729676194059788,1.2430743168241756,1.6454555700902025,59.43060999999999,2.0,1.409488585676916,0.0219473025217968,1.3765827582358543,1.4438736408519786,3.0,0.0,3.0,3.0
6.0,2.4311,3.96784,4.6279,83.60227,104.45243000000002,91.13418,42.95833664346561,7.159722773910935,2.785615759838014,1.632117148615853,1.9036238739665172,21.984340000000017,166.0,1.402182553643784,0.0036066854073281,1.3966603138596785,1.4071658744789457,3.0,0.0,3.0,3.0
6.0,2.43069,3.82669,4.8122,84.54835,75.58029,89.44899,43.14993004433471,7.191655007389119,2.7732471280373696,1.5743225174744622,1.9797670620276548,20.42237,12.0,1.4024301429696997,0.0021994572010343,1.4005276668545497,1.40551255007495,3.0,0.0,3.0,3.0
8.0,2.4569200000000007,3.66275,6.47522,80.35603,79.06652,109.56741,52.20086923541097,6.525108654426371,3.056537086405154,1.490789280888266,2.635502987480259,40.14486,12.0,1.5000553639009175,0.0497162753316269,1.396070308742896,1.5814265482754355,3.75,0.4330127018922193,3.0,4.0
14.0,2.4564,5.951819999999999,7.16547,80.37883,80.0176,71.36716,97.06235749284482,6.9330255352032015,2.876700293949355,2.422984855886663,2.9170615534929167,38.23641000000001,1.0,1.4883981003807687,0.0741887735874039,1.3231753347682575,1.6386118609737272,3.571428571428572,0.4948716593053935,3.0,4.0
8.0,2.44141,4.19014,6.61285,110.12669,100.54479,90.07243,62.29339312760247,7.786674140950309,2.5613292959301086,1.7162787077959052,2.7086191995609097,30.74391000000001,12.0,1.4343675573529306,0.0401351840091617,1.384913108532889,1.4842011189950128,3.25,0.4330127018922193,3.0,4.0
6.0,2.42621,4.22942,4.22923,87.27128,90.01154,89.99767999999999,43.34887070870979,7.224811784784965,2.7605198846949683,1.7432209083302768,1.7431425968897996,2.742580000000004,63.0,1.44882002585403,0.0529925965086403,1.3837202366949208,1.4997520175869417,3.333333333333333,0.4714045207910317,3.0,4.0
8.0,2.45705,3.66143,6.47091,99.29283,100.92732999999998,109.59737,52.22955677371976,6.52869459671497,3.0548582568271367,1.4901731751490608,2.633609409657923,39.817530000000005,12.0,1.499901426014223,0.0503864313160116,1.3968827714686476,1.583303838626683,3.75,0.4330127018922193,3.0,4.0
10.0,2.43905,4.22971,6.52727,90.34257,100.74813,90.01441,66.15581344778828,6.615581344778827,3.01473680930821,1.7341628912896414,2.676152600397696,11.105109999999996,3.0,1.4645562011120408,0.0590603070313847,1.3882321270536566,1.5906699959520787,3.4,0.4898979485566356,3.0,4.0
10.0,2.49215,4.97926,5.42593,89.12173000000001,117.14319000000002,92.08123,59.875937031595406,5.987593703159541,3.3309268437090584,1.997977649820436,2.177208434484281,30.10269000000001,6.0,1.4977379378618574,0.0517944050723143,1.4071011721224715,1.6097780624649043,3.6,0.4898979485566356,3.0,4.0
6.0,2.48289,3.74625,3.84291,89.98458999999998,89.99636,89.99627,35.744928385908736,5.957488064318123,3.347759387808392,1.5088264079359133,1.5477568478668005,0.0227800000000257,51.0,1.5265479644729412,0.0234760304261051,1.5083529615996212,1.577482357323353,4.0,0.0,4.0,4.0
14.0,2.4596200000000006,5.80631,6.08093,65.23171,89.48508,95.07021000000002,78.44463510227119,5.603188221590799,3.559444338890168,2.3606532716435864,2.4723046649482434,30.35342000000001,2.0,1.5209337756668972,0.0471960250881956,1.4483987315165991,1.6235961816664986,3.857142857142857,0.3499271061118826,3.0,4.0
12.0,2.4832300000000003,4.72145,6.68813,63.99873999999999,90.02033,105.27838,67.3845008842292,5.615375073685766,3.551719401351873,1.901334149474676,2.693318782392287,41.29997000000001,12.0,1.5267723227698593,0.0316327252792102,1.449057109095254,1.6089953605571012,4.0,0.0,4.0,4.0
6.0,2.43085,3.23892,5.97657,97.41570000000002,90.83412,110.48878999999998,43.61964876820414,7.269941461367356,2.743383382254396,1.3324228150646893,2.458633811218298,28.738609999999998,12.0,1.4020393168674683,0.0028574034777041,1.3970222064828546,1.4056525179256023,3.0,0.0,3.0,3.0
6.0,2.48296,3.74784,3.84198,90.07631,90.00933,90.00356,35.75242244214452,5.958737073690753,3.3470576648088746,1.5094242355897798,1.5473386603086638,0.0892000000000052,51.0,1.5266105151591152,0.0235693376670056,1.5083704648319836,1.577886077946529,4.0,0.0,4.0,4.0
10.0,2.44281,4.80517,5.96682,119.81114,78.12198,104.74712,58.50608449485462,5.8506084494854615,3.408916656665249,1.9670666159054533,2.442605032728702,56.43628000000001,8.0,1.5134107237217442,0.0273589961082183,1.463030392557326,1.553366842812312,3.8,0.3999999999999999,3.0,4.0
8.0,2.47885,3.68333,5.79783,96.44201,77.57956,90.06405,51.35681695549782,6.419602119437228,3.1067714515655758,1.4859027371563427,2.338919256913488,18.926500000000004,12.0,1.5003135958660003,0.0546689645914404,1.329986891188821,1.550446342498886,3.75,0.4330127018922193,3.0,4.0
6.0,4.23596,3.27333,3.27176,99.12751000000002,123.92302,95.27323,36.25430883339702,6.0423848055661695,3.3007226843125017,0.77274809016138,0.7723774539891783,48.32376000000002,12.0,1.5010334791732396,0.0596501882271883,1.344998911870255,1.57161573176768,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,3.43582,3.48763,4.65012,67.39412,93.57474,94.72077,51.2376335339837,6.404704191747963,3.1139980860902625,1.0150793696992275,1.3534236368610697,30.901390000000006,2.0,1.4889452571568491,0.0892807901981446,1.3610055186011791,1.5985414934365532,3.5,0.5,3.0,4.0
8.0,4.09736,3.68255,4.59682,117.73449999999998,103.44092,87.90879,59.5027753037592,7.4378469129699,2.681452956540321,0.8987616416424233,1.1218980026163188,43.26662999999999,2.0,1.4098816328178956,0.0281305251564918,1.369834605784931,1.4444044284388922,3.0,0.0,3.0,3.0
8.0,2.76616,5.41984,6.39205,45.67302000000001,64.40087,59.23283,58.46926363201784,7.30865795400223,2.728850730270658,1.959337131619284,2.3108027012175723,100.69328,65.0,1.4074459366064496,0.033737715387509,1.377627395124675,1.4589547534313936,3.0,0.0,3.0,3.0
6.0,2.48733,2.48742,6.5761,100.89221,100.91382,120.01455,32.611090951392654,5.435181825232109,3.66946998948388,1.0000361833773566,2.6438389759300134,51.82058000000001,227.0,1.522658217793623,0.0007720331508904,1.5215210880455028,1.5237423527911385,4.0,0.0,4.0,4.0
12.0,3.00986,4.8184,7.22697,65.03636000000002,70.12611,65.91399,84.94622019453149,7.078851682877624,2.817439535188836,1.6008718013462415,2.4010983899583365,68.92353999999999,2.0,1.415429695892843,0.0346218677750229,1.3522791283823112,1.4724957497934013,3.0,0.0,3.0,3.0
14.0,4.27838,4.13771,6.68048,103.06856,102.53832,110.27974000000002,102.25291794928958,7.303779853520685,2.730673294522096,0.9671207326137464,1.5614508295195844,45.88662000000002,2.0,1.4075482286510708,0.0244045217101259,1.3666901225944796,1.4598280666340706,3.0,0.0,3.0,3.0
8.0,2.52261,4.30666,4.45453,76.9069,82.5025,94.66368,46.424039717897415,5.803004964737177,3.436880842989376,1.7072238673437432,1.7658417274172389,25.25428000000001,2.0,1.517164795898794,0.0583696401365466,1.3171346434083746,1.583340108513781,3.75,0.4330127018922193,3.0,4.0
6.0,2.4513800000000003,3.98275,6.16454,47.42142,78.56467,90.00773,42.67967929240807,7.113279882068011,2.803803157718454,1.6246971093832858,2.514722319673,54.02163999999999,12.0,1.4562519225017183,0.0759489833852876,1.3236870855097385,1.6290088270665128,3.333333333333333,0.4714045207910317,3.0,4.0
12.0,2.5061,6.1497,4.94669,76.48512,71.65440000000001,71.30959,67.7941596904753,5.649513307539608,3.5302574769512773,2.453892502294402,1.973859782131599,50.55089,2.0,1.5214031280515885,0.0582683982973454,1.3107585549754588,1.6044050779805883,3.8333333333333335,0.3726779962499649,3.0,4.0
6.0,2.46269,3.39447,6.09463,60.09253,78.30916,68.67428,41.12525520680029,6.854209201133382,2.9097793793308133,1.3783586241061605,2.4747857018138704,62.92403,12.0,1.48838206703237,0.0593951019291316,1.400777846306724,1.588948903489314,3.6666666666666665,0.4714045207910317,3.0,4.0
18.0,2.4323899999999994,6.4126,9.92218,61.61388000000001,95.84531,79.25486,130.48110699479182,7.248950388599545,2.751327506178525,2.636337100547199,4.079189603640865,44.97657,1.0,1.402198827217535,0.0045121392590221,1.397920399341269,1.4101174994971313,3.0,0.0,3.0,3.0
6.0,2.44959,3.97622,4.53673,92.9093,105.48546,89.94636,42.525593825354605,7.087598970892434,2.813962341405748,1.6232185794357423,1.8520364632448696,18.448399999999992,12.0,1.4569721924530108,0.082189161633521,1.327197354452088,1.6586378530942774,3.333333333333333,0.4714045207910317,3.0,4.0
8.0,2.42702,4.15294,7.28581,108.94649,119.76915,90.23477,59.0562655375896,7.3820331921987,2.7017267568174064,1.7111272259808328,3.0019571326153063,48.950410000000005,12.0,1.4392452792572756,0.0498453393835334,1.378460571875994,1.51176949255421,3.25,0.4330127018922193,3.0,4.0
8.0,2.48499,4.67566,4.78429,103.76402,121.32854000000002,74.55914,45.43444519388556,5.679305649235695,3.5117385516593,1.8815608915931252,1.9252753532207376,60.53342000000002,12.0,1.5271447167313863,0.0340853380689063,1.4831885788997936,1.5999137720052985,4.0,0.0,4.0,4.0
6.0,2.48112,4.83698,3.68912,122.55471,109.68884,75.12157,34.97627626762393,5.829379377937322,3.4213310374962327,1.9495147352808408,1.4868768943057973,67.12198,12.0,1.527027917315003,0.0249598047059137,1.4918817392045562,1.5743715403217802,4.0,0.0,4.0,4.0
10.0,2.47342,5.45983,4.23433,90.06598000000001,90.00262,89.99079,57.18227056688944,5.718227056688944,3.4878357220438634,2.2074010883715665,1.7119332745752844,0.0778099999999994,25.0,1.52675602484483,0.0381765768017627,1.460739973261474,1.6710979390279692,4.0,0.0,4.0,4.0
10.0,2.43089,3.87551,7.64927,93.28332,99.06049,89.89237,71.0454649150195,7.104546491501949,2.807249782788189,1.594276170456088,3.1466952433059494,12.451439999999993,166.0,1.4021687384632886,0.0026030213722331,1.3980777971240574,1.4074010868733409,3.0,0.0,3.0,3.0
6.0,2.45115,3.3990600000000004,5.64182,67.91993,102.17133,110.72858,40.57397648214985,6.762329413691642,2.9493145593730588,1.3867205189400895,2.3017032821328764,54.97998,12.0,1.4852114605090678,0.0615158940675049,1.3940017028936171,1.5926632942530912,3.6666666666666665,0.4714045207910317,3.0,4.0
10.0,2.46687,4.17093,8.22038,88.67052,82.03777999999998,89.99695,83.74229235578147,8.374229235578147,2.381620568773517,1.690778192608447,3.3323117959195256,9.294750000000022,1.0,1.382686263847707,0.0615614185437844,1.2286062641569864,1.4152698183472374,2.8,0.3999999999999999,2.0,3.0
14.0,2.52641,5.178939999999999,6.68862,72.53817,92.96188,93.36287,83.28470466710239,5.948907476221599,3.352588130643588,2.049920638376193,2.6474800210575484,23.78658,1.0,1.499639499318844,0.070714493801309,1.3628568647059525,1.6126379642658346,3.571428571428572,0.4948716593053935,3.0,4.0
14.0,4.82709,4.83288,5.99178,59.79409,74.14358,56.969780000000014,101.27801559520157,7.234143971085826,2.756958760399658,1.00119948043231,1.2412820146299324,79.09254999999999,2.0,1.4056856412640442,0.0167932625217616,1.3699153325428637,1.444340900763834,3.0,0.0,3.0,3.0
16.0,2.48479,6.3597600000000005,7.11035,58.64571,90.02018999999999,78.7455,93.40941771957375,5.83808860747336,3.416227114050092,2.5594758510779587,2.861549668181215,42.62897999999998,8.0,1.5343050402447216,0.0702619256422078,1.423584751472759,1.7367389422737067,4.0,0.0,4.0,4.0
8.0,3.28338,4.287699999999999,5.41245,113.34703,52.65198,130.79084,45.86068991008406,5.732586238760508,3.4790992694058023,1.3058799164275834,1.6484384993512782,101.48589,64.0,1.525662209597666,0.0240467069108618,1.499977120814277,1.5526008821831758,4.0,0.0,4.0,4.0
8.0,3.92188,4.63215,3.97066,122.07023,104.05983,97.16792,56.39870812407332,7.0498385155091645,2.829034530535909,1.181104470305058,1.0124379124297531,53.29798000000001,166.0,1.4020016820954853,0.0029863613162687,1.3978946469819131,1.405169469164768,3.0,0.0,3.0,3.0
12.0,2.48762,4.546269999999999,7.27658,100.41398,59.14721999999998,90.0325,69.06948577851475,5.755790481542896,3.465073417636146,1.8275580675505096,2.9251171802767306,41.29926000000001,8.0,1.530795214632316,0.0537088665531086,1.4470061072226057,1.672669734807793,4.0,0.0,4.0,4.0
6.0,2.51429,4.1851,4.18555,109.87053,107.38672,107.36811,35.38334932004535,5.897224886674224,3.381969821117864,1.6645255718314118,1.6647045487990646,54.62536,71.0,1.5021901350952307,0.0628462927174376,1.3588501675997309,1.5709871547122003,3.6666666666666665,0.4714045207910317,3.0,4.0
6.0,2.47851,2.47849,6.77973,68.54947,111.45542000000002,120.03265000000002,32.684085171644554,5.447347528607426,3.661274866407511,0.9999919306357448,2.7354055460740523,72.93860000000004,166.0,1.5238325816788356,0.0083866122337211,1.5181479077057285,1.5425820718894123,4.0,0.0,4.0,4.0
12.0,2.51607,4.50243,6.52704,79.79767,90.04601,89.98404000000001,72.77195261321076,6.06432938443423,3.288778582223751,1.789469291394914,2.594140862535621,10.264299999999992,10.0,1.508271629834971,0.0902029388958937,1.3342332212462458,1.6271405615648034,3.6666666666666665,0.4714045207910317,3.0,4.0
8.0,4.82471,4.8208,4.82669,108.07096,60.03701,59.96482,55.987800222099374,6.998475027762422,2.849797493876903,0.999189588597035,1.0004103873600694,78.06913,74.0,1.4159654202175496,0.0276850842141603,1.3678990974733105,1.4376498797531638,3.0,0.0,3.0,3.0
10.0,2.5175,4.42035,6.36529,123.53793,92.93566,78.78485,57.77726276102159,5.777726276102159,3.4519178725324573,1.7558490566037734,2.528417080436941,47.68874,1.0,1.524246746706864,0.0723641427826373,1.3064162286086856,1.6345272269642526,3.8,0.3999999999999999,3.0,4.0
8.0,2.48792,4.305410000000001,4.30361,99.57663,89.99178,73.20336,43.459648051485175,5.432456006435647,3.671311202787501,1.7305259011543783,1.7298024052220329,26.381489999999985,227.0,1.5224033286841654,0.0004536094705946,1.5216773595093795,1.5229538564928995,4.0,0.0,4.0,4.0
8.0,3.82092,4.93939,5.52482,55.94848999999999,44.93126,57.91954,59.37600744326046,7.422000930407558,2.68717786242345,1.2927226950577348,1.4459397213236602,111.20071,12.0,1.4089028406422477,0.0288910242490597,1.368756604142831,1.4429893312662925,3.0,0.0,3.0,3.0
6.0,2.47947,3.68538,4.2129,75.18078,90.14223,109.52931999999998,34.92917657353027,5.821529428921711,3.425944477063581,1.4863579716632986,1.699113116916115,34.49076999999998,12.0,1.5259899629488147,0.023511110520552,1.4906332412320429,1.5677391786242254,4.0,0.0,4.0,4.0
12.0,3.1223,4.75325,7.66235,114.15736,109.16235,105.19851,87.02244429925453,7.251870358271211,2.7502196826132987,1.5223553149921534,2.454072318483169,58.518220000000014,2.0,1.406149248833521,0.0242239059136619,1.3827366526060596,1.4655201760322956,3.0,0.0,3.0,3.0
22.0,2.46042,8.20802,6.60876,86.00780000000002,95.7008,80.64053000000001,130.53597679216938,5.933453490553154,3.3613201193590405,3.33602393087359,2.6860292145243494,19.05246999999996,1.0,1.5280809580706265,0.0601493510867592,1.3782651030099236,1.6860674452011744,3.909090909090909,0.2874797872880344,3.0,4.0
12.0,2.47026,4.32241,7.26942,111.75647,92.54571,104.71555,68.89084656685878,5.740903880571565,3.4740586168970644,1.7497793754503572,2.9427752544266594,39.01773,1.0,1.5192905762587114,0.0334247075684029,1.4469897634946998,1.5944656296210713,3.8333333333333335,0.3726779962499649,3.0,4.0
8.0,2.53477,2.40003,9.0492,66.51228,89.23923,89.91911,50.48489886249689,6.310612357812111,3.160428095442722,0.9468433033371864,3.570028049882238,24.329379999999983,65.0,1.4593420137255555,0.0581091724120109,1.3897758648064082,1.5517005756853717,3.25,0.4330127018922193,3.0,4.0
6.0,2.49093,3.5923,4.35487,84.29837,73.40453,69.68572,35.02213496572031,5.837022494286718,3.416851076828789,1.442152127920094,1.7482907990188403,42.61138,69.0,1.5282438112398866,0.0187904367821773,1.514252605027471,1.5697999518035228,4.0,0.0,4.0,4.0
6.0,2.48112,3.68904,4.21726,75.26977,90.01368000000001,109.63347000000002,35.00718037001838,5.834530061669731,3.4183107095637766,1.4868446508028628,1.6997404398013798,34.37738000000003,12.0,1.5269394266824357,0.0237610379224358,1.4932443834083342,1.5693658832255788,4.0,0.0,4.0,4.0
20.0,2.51696,6.18329,8.38405,102.54211,90.76007,89.6076,127.35576631158578,6.367788315579289,3.132050816809082,2.456650085817812,3.3310223444154854,13.694579999999988,1.0,1.4944473586654976,0.0620675904766802,1.324218360914763,1.5969837482045457,3.7,0.458257569495584,3.0,4.0
